frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,0,,,,,,,,,,,,
2,0.066667,0,,,,,,,,,,,,
3,0.1,0,,,,,,,,,,,,
4,0.133333,1,651.138115,305.992209,552.33283,297.791682,601.735473,301.891945,3.142825,2.777584,-1.890706,2.688973,0.626059,2.733279
5,0.166667,1,652.008514,304.835399,555.067682,297.070216,603.538098,300.952807,3.159634,2.676959,-1.813427,2.415321,0.673103,2.54614
6,0.2,1,655.690746,304.007905,557.534504,296.852914,606.612625,300.43041,3.230374,2.434877,-1.751847,2.010817,0.739264,2.222847
7,0.233333,1,658.299866,304.62624,557.229643,296.101263,607.764754,300.363751,3.23432,3.279312,-1.735664,2.026175,0.749328,2.652744
8,0.266667,1,658.26252,304.878883,558.630657,296.323392,608.446589,300.601138,3.121765,2.601864,-1.82079,2.166893,0.650487,2.384379
9,0.3,1,655.996513,308.006778,560.443821,296.465973,608.220167,302.236376,2.928385,2.782911,-1.843181,1.710141,0.542602,2.246526
10,0.333333,1,657.957783,307.575919,562.702513,296.719394,610.330148,302.147656,2.85383,2.249251,-1.845316,1.969249,0.504257,2.10925
11,0.366667,1,662.076187,307.354449,565.17539,296.999883,613.625789,302.177166,2.926106,2.249512,-1.805556,1.922093,0.560275,2.085803
12,0.4,1,662.861004,306.788873,565.032616,298.445781,613.94681,302.617327,2.921105,2.027901,-1.889782,2.369462,0.515661,2.198681
13,0.433333,1,663.883095,306.297085,563.363686,297.718087,613.62339,302.007586,3.090942,1.801817,-1.984255,2.507802,0.553344,2.154809
14,0.466667,1,666.55571,308.008071,566.147566,298.406911,616.351638,303.207491,3.207787,1.970137,-1.894788,2.632688,0.656499,2.301412
15,0.5,1,666.499195,307.956793,568.345766,298.388763,617.422481,303.172778,3.166416,2.030396,-1.838013,2.609243,0.664201,2.319819
16,0.533333,1,665.738373,308.300786,570.230141,297.258368,617.984257,302.779577,2.980096,1.943787,-1.7644,2.745887,0.607848,2.344837
17,0.566667,1,665.340252,308.64008,569.270506,298.571947,617.305379,303.606014,3.117695,1.734297,-1.768569,2.562152,0.674563,2.148224
18,0.6,1,664.33279,308.289295,566.310005,298.952435,615.321398,303.620865,3.106743,1.707951,-1.796453,2.586254,0.655145,2.147102
19,0.633333,1,663.698273,308.523619,564.750185,298.961415,614.224229,303.742517,3.128961,1.74459,-1.87261,2.639322,0.628175,2.191956
20,0.666667,1,662.367897,307.729974,563.483162,299.342927,612.925529,303.536451,3.049285,1.657117,-1.903958,2.796615,0.572663,2.226866
21,0.7,1,662.793636,308.796566,564.747591,299.013289,613.770614,303.904927,3.010456,1.719919,-1.869134,2.295898,0.570661,2.007909
22,0.733333,1,660.625362,309.050742,565.488787,299.095032,613.057075,304.072887,2.87223,1.744114,-1.815371,2.218328,0.52843,1.981221
23,0.766667,1,660.188618,309.443064,564.544249,299.499713,612.366433,304.471388,2.874094,1.690493,-1.820166,2.205551,0.526964,1.948022
24,0.8,1,659.171791,309.743723,564.160357,299.542118,611.666074,304.642921,2.838925,1.631653,-1.827522,2.180843,0.505701,1.906248
25,0.833333,1,658.059578,309.50359,563.152208,299.826808,610.605893,304.665199,2.859075,1.719164,-1.797641,2.18605,0.530717,1.952607
26,0.866667,1,657.301044,309.530096,563.134155,299.120185,610.2176,304.325141,2.818515,1.912909,-1.84608,2.523608,0.486218,2.218259
27,0.9,1,657.371559,309.762247,562.51358,299.451299,609.94257,304.606773,2.883803,2.093515,-1.782668,2.537337,0.550567,2.315426
28,0.933333,1,656.916389,309.512163,562.014875,300.081983,609.465632,304.797073,2.860774,1.96689,-1.801934,2.406784,0.52942,2.186837
29,0.966667,1,656.701698,310.117983,561.735964,300.584452,609.218831,305.351217,2.917013,2.051952,-1.775013,2.397874,0.571,2.224913
30,1.0,1,656.916065,310.443742,560.834179,301.371739,608.875122,305.907741,2.961623,2.080418,-1.764225,2.198927,0.598699,2.139672
31,1.033333,1,656.123657,310.112339,559.946003,301.903975,608.03483,306.008157,2.903279,1.622643,-1.733091,2.258662,0.585094,1.940652
32,1.066667,1,655.781174,309.643435,560.183573,302.020978,607.982373,305.832207,2.917425,1.774614,-1.699421,2.044349,0.609002,1.909481
33,1.1,1,655.613117,307.433708,558.353052,301.348908,606.983085,304.391308,2.967706,2.078353,-1.718625,2.160408,0.62454,2.119381
34,1.133333,1,657.951927,305.5582,557.372456,297.797207,607.662191,301.677704,3.061184,2.217595,-1.779895,2.157233,0.640644,2.187414
