frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,0,,,,,,,,,,,,
2,0.066667,0,,,,,,,,,,,,
3,0.1,0,,,,,,,,,,,,
4,0.133333,1,584.557705,390.219601,485.239096,396.855719,534.8984,393.53766,2.975791,2.351769,-1.677425,2.91007,0.649183,2.630919
5,0.166667,1,586.305037,390.365578,488.38028,396.599751,537.342658,393.482664,2.74602,2.231313,-1.679434,1.979033,0.533293,2.105173
6,0.2,1,590.375671,389.735849,492.826595,395.719664,541.601133,392.727757,2.794743,2.024754,-1.769975,2.490355,0.512384,2.257554
7,0.233333,1,595.335608,388.705237,497.543354,394.660664,546.439481,391.68295,2.702216,2.802688,-1.764982,1.935395,0.468617,2.369041
8,0.266667,1,596.911268,388.05154,499.880905,393.959641,548.396087,391.005591,2.646691,2.479384,-1.873985,1.914353,0.386353,2.196868
9,0.3,1,600.264559,387.924939,503.129368,394.242765,551.696963,391.083852,2.654864,2.990269,-1.825503,2.003345,0.414681,2.496807
10,0.333333,1,601.983633,387.823691,505.900078,393.648645,553.941855,390.736168,2.5872,3.682611,-1.858587,1.89541,0.364306,2.789011
11,0.366667,1,603.503466,387.892538,507.380934,393.77561,555.4422,390.834074,2.574259,3.58642,-1.835923,1.830178,0.369168,2.708299
12,0.4,1,604.020996,387.975386,507.848549,393.658129,555.934772,390.816758,2.570543,3.227021,-1.838908,1.598889,0.365818,2.412955
13,0.433333,1,604.012375,388.217504,508.058681,393.820918,556.035528,391.019211,2.565368,3.377368,-1.845115,1.523535,0.360127,2.450451
14,0.466667,1,604.110289,388.565891,508.109694,393.882544,556.109991,391.224217,2.579011,3.482842,-1.863957,1.451234,0.357527,2.467038
15,0.5,1,603.968306,388.708091,508.047962,393.976024,556.008134,391.342058,2.57015,3.495113,-1.851823,1.516355,0.359164,2.505734
16,0.533333,1,603.804245,388.890663,507.807531,394.160035,555.805888,391.525349,2.572115,3.327104,-1.86372,1.535562,0.354197,2.431333
17,0.566667,1,603.613129,388.722703,507.568359,394.315968,555.590744,391.519336,2.577316,3.206674,-1.874863,1.575784,0.351226,2.391229
18,0.6,1,603.271351,389.077528,507.389889,394.401391,555.33062,391.739459,2.575939,3.336427,-1.863412,1.661787,0.356264,2.499107
19,0.633333,1,603.142986,389.45014,507.002974,394.43288,555.07298,391.94151,2.594115,3.309953,-1.873986,1.571381,0.360065,2.440667
20,0.666667,1,602.668734,389.480835,506.56167,394.525201,554.615202,392.003018,2.614832,3.255183,-1.883227,1.790129,0.365803,2.522656
21,0.7,1,602.049799,389.390187,505.584812,394.549491,553.817306,391.969839,2.651239,3.228888,-1.919015,2.071602,0.366112,2.650245
22,0.733333,1,601.810093,389.370489,505.049191,394.725798,553.429642,392.048144,2.684495,3.141167,-1.914852,2.212652,0.384821,2.67691
23,0.766667,1,601.453915,389.459302,504.225302,394.829139,552.839608,392.14422,2.707819,3.376485,-1.917099,2.224334,0.39536,2.800409
24,0.8,1,601.171494,389.496167,504.009676,394.788766,552.590585,392.142466,2.709129,3.129431,-1.924928,2.348526,0.392101,2.738978
25,0.833333,1,601.328773,389.74028,504.028492,394.730412,552.678633,392.235346,2.712576,3.133899,-1.931543,2.323597,0.390517,2.728748
26,0.866667,1,601.635408,389.988545,504.434156,394.782618,553.034782,392.385582,2.670948,3.204127,-1.923308,2.392831,0.37382,2.798479
27,0.9,1,602.14036,390.150272,504.837923,394.695446,553.489141,392.422859,2.697699,3.380863,-1.913773,2.465166,0.391963,2.923014
28,0.933333,1,602.210836,390.29966,505.366087,394.84623,553.788462,392.572945,2.686667,3.37298,-1.924903,2.340911,0.380882,2.856945
29,0.966667,1,603.06344,390.675942,505.816784,395.074754,554.440112,392.875348,2.683295,3.400654,-1.900908,2.559092,0.391193,2.979873
30,1.0,1,603.534698,390.917598,506.55736,395.392681,555.046029,393.15514,2.669746,3.48985,-1.901869,2.267996,0.383939,2.878923
31,1.033333,1,603.951378,391.381148,507.05349,395.324371,555.502434,393.352759,2.640042,3.475564,-1.889775,2.316415,0.375134,2.895989
32,1.066667,1,604.565659,391.870705,507.477198,395.810462,556.021428,393.840584,2.635621,3.48353,-1.88023,2.279385,0.377695,2.881458
33,1.1,1,604.95512,392.142305,508.875046,395.612322,556.915083,393.877314,2.592043,3.39537,-1.830965,2.03011,0.380539,2.71274
34,1.133333,1,605.448627,392.289891,509.43224,395.562412,557.440434,393.926151,2.582646,3.453203,-1.811279,1.862728,0.385684,2.657966
