frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,0,,,,,,,,,,,,
2,0.066667,0,,,,,,,,,,,,
3,0.1,0,,,,,,,,,,,,
4,0.133333,1,539.115047,384.174095,438.627253,394.521983,488.87115,389.348039,2.877219,1.462759,-1.800047,1.881972,0.538586,1.672366
5,0.166667,1,538.326406,384.4727,437.741022,394.59864,488.033714,389.53567,2.737078,1.169895,-1.79846,1.278382,0.469309,1.224139
6,0.2,1,538.942604,384.651754,437.252455,394.611493,488.097529,389.631624,2.813779,1.000067,-1.785137,1.346686,0.514321,1.173376
7,0.233333,1,539.043045,384.269668,437.280931,394.365267,488.161988,389.317467,2.86238,1.011949,-1.784661,1.246896,0.53886,1.129423
8,0.266667,1,538.52869,384.273841,437.675562,394.381564,488.102126,389.327703,2.860649,0.943283,-1.804686,1.152553,0.527981,1.047918
9,0.3,1,538.448801,384.296887,437.668009,394.202178,488.058405,389.249532,2.858237,0.969204,-1.816754,1.177344,0.520741,1.073274
10,0.333333,1,539.933443,383.352149,438.60117,393.828063,489.267306,388.590106,2.908383,0.822328,-1.7468,1.292124,0.580791,1.057226
11,0.366667,1,539.906397,383.078145,438.795042,393.768196,489.350719,388.42317,2.918067,0.813592,-1.769143,1.263127,0.574462,1.038359
12,0.4,1,540.062885,382.843612,438.910761,393.698566,489.486823,388.271089,2.916006,0.801468,-1.766734,1.198979,0.574636,1.000223
13,0.433333,1,540.029898,382.791245,439.103079,393.657335,489.566488,388.22429,2.919357,0.841826,-1.768877,1.132692,0.57524,0.987259
14,0.466667,1,540.041952,382.77954,439.150734,393.521562,489.596343,388.150551,2.905689,0.910043,-1.768148,1.072458,0.568771,0.991251
15,0.5,1,540.313225,382.838506,439.0977,393.454227,489.705462,388.146366,2.928728,0.92711,-1.697894,1.11041,0.615417,1.01876
16,0.533333,1,540.638742,383.033116,439.057341,393.307199,489.848042,388.170158,2.905495,1.229244,-1.692103,1.177725,0.606696,1.203484
17,0.566667,1,540.671329,383.277358,438.854313,393.107547,489.762821,388.192452,2.890046,1.316464,-1.700701,1.124151,0.594672,1.220308
18,0.6,1,540.259266,383.334703,438.095512,392.932699,489.177389,388.133701,2.891006,1.290111,-1.737759,1.161899,0.576623,1.226005
19,0.633333,1,539.84643,383.355914,437.676983,392.963662,488.761706,388.159788,2.872472,1.188438,-1.767535,1.182043,0.552469,1.18524
20,0.666667,1,539.887486,383.434986,437.731819,393.035159,488.809652,388.235072,2.911644,1.049632,-1.740969,1.226483,0.585337,1.138058
21,0.7,1,539.637966,383.321368,437.516947,393.193892,488.577456,388.25763,2.938644,0.87875,-1.708875,1.367663,0.614885,1.123207
22,0.733333,1,538.956842,383.185154,436.931429,393.227506,487.944136,388.20633,2.920505,0.92044,-1.737526,1.432875,0.59149,1.176658
23,0.766667,1,538.598318,383.263443,436.587381,393.229748,487.59285,388.246595,2.922288,0.89725,-1.716307,1.516965,0.602991,1.207107
24,0.8,1,538.296003,383.40517,436.312418,393.385767,487.304211,388.395469,2.910161,0.839328,-1.71907,1.531363,0.595546,1.185345
25,0.833333,1,537.928038,383.186474,435.937815,393.419691,486.932926,388.303083,2.902206,0.789849,-1.746852,1.456637,0.577677,1.123243
26,0.866667,1,538.038721,383.247693,435.834665,393.576279,486.936693,388.411986,2.917538,0.709158,-1.745498,1.562368,0.58602,1.135763
27,0.9,1,537.770891,383.184757,435.842571,393.447737,486.806731,388.316247,2.898055,0.723725,-1.759597,1.393718,0.569229,1.058721
28,0.933333,1,538.066187,383.243648,435.510998,393.745891,486.788592,388.494769,2.922965,0.57291,-1.75131,1.616924,0.585827,1.094917
29,0.966667,1,537.787685,383.289921,435.276356,393.800018,486.532021,388.54497,2.89998,0.544575,-1.766066,1.470764,0.566957,1.00767
30,1.0,1,537.871275,383.318052,435.312071,393.810983,486.591673,388.564517,2.923958,0.559716,-1.759414,1.538697,0.582272,1.049207
31,1.033333,1,537.729044,383.312881,435.169783,393.940705,486.449413,388.626793,2.910454,0.458803,-1.773589,1.481678,0.568433,0.97024
32,1.066667,1,537.628689,383.214476,435.126047,394.08269,486.377368,388.648583,2.90662,0.424991,-1.773304,1.511456,0.566658,0.968224
33,1.1,1,537.264729,383.38308,434.875746,394.074129,486.070237,388.728604,2.913852,0.492675,-1.78354,1.454476,0.565156,0.973575
34,1.133333,1,537.220268,383.232318,434.73402,393.886793,485.977144,388.559555,2.903149,0.447178,-1.795568,1.395251,0.55379,0.921215
