frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,0,,,,,,,,,,,,
2,0.066667,0,,,,,,,,,,,,
3,0.1,0,,,,,,,,,,,,
4,0.133333,1,545.083923,348.917456,436.199331,352.726648,490.641627,350.822052,2.979621,3.014869,-1.979648,1.921947,0.499987,2.468408
5,0.166667,1,544.816399,348.196478,436.82168,352.339579,490.819039,350.268028,2.979865,2.48529,-1.925742,1.40962,0.527061,1.947455
6,0.2,1,543.413343,343.490387,435.533619,345.55881,489.473481,344.524598,3.005477,1.922642,-1.844199,2.374756,0.580639,2.148699
7,0.233333,1,542.921743,342.674244,435.111065,344.13195,489.016404,343.403097,2.874955,2.427827,-1.82895,2.278375,0.523002,2.353101
8,0.266667,1,542.706699,342.339569,435.068378,343.6991,488.887539,343.019334,2.809383,2.317479,-1.805924,2.080466,0.50173,2.198973
9,0.3,1,544.181175,342.259703,437.097454,343.744172,490.639315,343.001938,2.868723,2.189204,-1.805587,2.019129,0.531568,2.104166
10,0.333333,1,545.580893,342.297168,438.819971,343.663647,492.200432,342.980407,2.919727,2.40651,-1.811262,2.723413,0.554232,2.564961
11,0.366667,1,548.376598,342.223386,440.413599,343.433658,494.395099,342.828522,2.989347,1.860751,-1.804307,2.018707,0.59252,1.939729
12,0.4,1,549.938908,342.761335,442.343979,344.821106,496.141443,343.79122,3.035649,2.108182,-1.7722,2.189327,0.631724,2.148755
13,0.433333,1,551.660404,342.20916,443.505745,344.728602,497.583075,343.468881,3.001125,2.582365,-1.856306,2.333426,0.57241,2.457896
14,0.466667,1,553.559074,341.972374,444.494305,344.938999,499.02669,343.455687,2.958718,2.616959,-1.980446,2.707577,0.489136,2.662268
15,0.5,1,553.693237,341.958529,445.613184,345.495011,499.653211,343.72677,2.95651,2.095479,-1.96083,1.996207,0.49784,2.045843
16,0.533333,1,554.943542,342.01603,446.212978,345.465962,500.57826,343.740996,2.874703,2.180311,-1.958315,2.025869,0.458194,2.10309
17,0.566667,1,556.080418,342.703174,446.848021,345.589043,501.464219,344.146109,2.845421,2.530668,-1.970863,2.144729,0.437279,2.337699
18,0.6,1,557.164097,343.025007,447.888546,345.451822,502.526321,344.238414,2.905932,2.713484,-1.951371,2.022589,0.477281,2.368036
19,0.633333,1,558.101187,343.800396,449.040756,345.93588,503.570971,344.868138,2.856354,3.137735,-1.955959,2.452244,0.450197,2.79499
20,0.666667,1,560.07555,343.996192,450.948801,346.376368,505.512176,345.18628,2.864752,3.197527,-1.886721,2.731349,0.489016,2.964438
21,0.7,1,561.422281,344.245981,452.345867,346.11768,506.884074,345.181831,2.844509,2.645846,-1.873276,2.786829,0.485616,2.716338
22,0.733333,1,562.978334,345.392137,453.979521,346.583687,508.478928,345.987912,2.895648,2.825458,-1.860452,3.170738,0.517598,2.998098
23,0.766667,1,565.171366,345.955621,456.559477,348.064497,510.865421,347.010059,2.928824,2.573635,-1.87466,2.735405,0.527082,2.65452
24,0.8,1,567.40653,346.188437,458.643417,348.418071,513.024974,347.303254,2.957001,2.193415,-1.844823,2.359958,0.556089,2.276686
25,0.833333,1,568.972902,346.72755,461.26297,348.424814,515.117936,347.576182,2.899851,2.356447,-1.812241,2.557843,0.543805,2.457145
26,0.866667,1,571.043186,346.878945,463.462915,349.079477,517.253051,347.979211,2.880908,2.643363,-1.817491,2.534959,0.531708,2.589161
27,0.9,1,573.195486,347.326718,466.551104,348.236856,519.873295,347.781787,2.817692,3.061243,-1.834237,2.584393,0.491728,2.822818
28,0.933333,1,576.634979,347.209355,469.762783,347.44945,523.198881,347.329403,3.019861,2.737925,-1.81425,2.62746,0.602806,2.682692
29,0.966667,1,580.150852,347.330081,473.340845,346.852144,526.745849,347.091113,2.997403,2.36479,-1.805555,2.836744,0.595924,2.600767
30,1.0,1,583.978596,347.221436,476.948614,345.267726,530.463605,346.244581,2.743879,1.750748,-1.903812,2.50251,0.420034,2.126629
31,1.033333,1,587.988653,347.959971,479.422903,345.846214,533.705778,346.903093,2.813751,1.930427,-1.92095,2.157724,0.446401,2.044076
32,1.066667,1,591.595154,348.339177,483.950768,344.402719,537.772961,346.370948,2.825994,2.107725,-1.903678,2.383318,0.461158,2.245522
33,1.1,1,594.65868,347.833301,487.524471,343.969606,541.091576,345.901454,2.656306,2.074797,-1.928465,2.616704,0.36392,2.345751
34,1.133333,1,598.322382,348.271574,489.089966,344.827795,543.706174,346.549685,2.759109,1.644149,-1.956787,2.445994,0.401161,2.045071
