frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,0,,,,,,,,,,,,
2,0.066667,0,,,,,,,,,,,,
3,0.1,1,524.769115,283.609309,416.71875,289.872283,470.743933,286.740796,2.778438,2.333197,-1.754621,2.170168,0.511909,2.251683
4,0.133333,0,,,,,,,,,,,,
5,0.166667,0,,,,,,,,,,,,
6,0.2,0,,,,,,,,,,,,
7,0.233333,0,,,,,,,,,,,,
8,0.266667,1,527.359467,283.236567,419.990368,288.971704,473.674917,286.104136,2.652673,2.381968,-1.745267,2.143232,0.453703,2.2626
9,0.3,1,528.214397,283.108143,419.107351,288.968647,473.660874,286.038395,2.713306,2.468797,-1.79057,2.227452,0.461368,2.348124
10,0.333333,1,527.979259,283.064557,419.460936,289.047654,473.720098,286.056105,2.69958,2.321439,-1.849015,1.950927,0.425282,2.136183
11,0.366667,1,527.740412,282.884822,419.758291,289.221579,473.749352,286.053201,2.703189,2.214608,-1.826754,2.277185,0.438218,2.245897
12,0.4,1,527.354765,282.282334,419.948664,288.808084,473.651714,285.545209,2.616467,1.941814,-1.723772,2.369612,0.446348,2.155713
13,0.433333,1,526.764841,282.641299,420.404596,288.6634,473.584719,285.65235,2.592275,1.911263,-1.69363,2.233484,0.449322,2.072373
14,0.466667,1,526.180811,282.964071,419.764795,289.158322,472.972803,286.061196,2.571781,2.206422,-1.715779,2.24675,0.428001,2.226586
15,0.5,1,525.119209,282.923661,418.370934,290.019498,471.745071,286.47158,2.512495,2.16657,-1.809541,2.317244,0.351477,2.241907
16,0.533333,1,525.415621,282.670616,418.768139,289.688739,472.09188,286.179678,2.514172,2.192059,-1.78291,2.289456,0.365631,2.240758
17,0.566667,1,525.760584,282.890831,418.922052,289.777955,472.341318,286.334393,2.51815,2.130346,-1.790888,2.289899,0.363631,2.210122
18,0.6,1,525.932322,283.154744,418.947973,289.971042,472.440147,286.562893,2.56744,2.384713,-1.785385,2.314254,0.391027,2.349483
19,0.633333,1,525.976143,283.121463,418.990221,289.761894,472.483182,286.441678,2.589186,2.385092,-1.809046,2.305167,0.39007,2.345129
20,0.666667,1,526.046143,283.115868,419.22658,289.559167,472.636361,286.337517,2.592751,2.402516,-1.786167,2.325207,0.403292,2.363861
21,0.7,1,525.876083,283.015028,419.187174,289.569064,472.531629,286.292046,2.575884,2.367603,-1.777729,2.406988,0.399078,2.387295
22,0.733333,1,525.680227,282.808283,418.716154,289.567364,472.198191,286.187823,2.564718,2.355904,-1.804461,2.300336,0.380129,2.32812
23,0.766667,1,525.341616,282.261112,418.610773,289.243208,471.976194,285.75216,2.585822,2.311396,-1.799088,2.3389,0.393367,2.325148
24,0.8,1,525.249071,282.433401,418.31893,289.472671,471.784,285.953036,2.567096,2.33026,-1.817606,2.323597,0.374745,2.326928
25,0.833333,1,525.218163,282.236753,418.136854,289.448558,471.677508,285.842655,2.563702,2.287458,-1.811095,2.309658,0.376304,2.298558
26,0.866667,1,525.042582,282.358621,417.914658,289.567171,471.47862,285.962896,2.559545,2.256109,-1.813868,2.318058,0.372839,2.287084
27,0.9,1,524.881897,282.444382,417.731438,289.784505,471.306667,286.114444,2.554526,2.2397,-1.798201,2.390528,0.378162,2.315114
28,0.933333,1,524.645662,282.307048,417.789726,289.89152,471.217694,286.099284,2.537868,2.198861,-1.783526,2.525116,0.377171,2.361989
29,0.966667,1,524.67001,282.171972,417.801218,289.890854,471.235614,286.031413,2.550986,2.22069,-1.785138,2.629155,0.382924,2.424922
30,1.0,1,524.710922,282.287714,417.633867,289.94687,471.172395,286.117292,2.551184,2.207734,-1.792255,2.500786,0.379465,2.35426
31,1.033333,1,524.785957,282.430167,417.664213,289.973735,471.225085,286.201951,2.554195,2.213424,-1.792397,2.507815,0.380899,2.36062
32,1.066667,1,524.784727,282.754751,417.612696,289.935985,471.198711,286.345368,2.570633,2.286411,-1.792764,2.575218,0.388935,2.430814
33,1.1,1,524.524374,282.58427,417.708092,289.675612,471.116233,286.129941,2.607407,2.388718,-1.798928,2.450268,0.404239,2.419493
34,1.133333,1,524.325628,282.38775,417.491093,289.985756,470.90836,286.186753,2.596808,2.38373,-1.831464,2.415178,0.382672,2.399454
35,1.166667,1,524.207516,282.535878,417.177477,290.062044,470.692496,286.298961,2.587537,2.295365,-1.832658,2.339427,0.37744,2.317396
36,1.2,1,524.231567,282.53459,417.201414,290.208862,470.716491,286.371726,2.59182,2.339866,-1.814343,2.428126,0.388738,2.383996
