frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
2437,81.233333,1,603.58016,329.853601,495.021486,327.878498,549.300823,328.86605,2.707136,1.520747,-1.672525,1.85708,0.517305,1.688914
2438,81.266667,1,603.510551,329.906049,494.644985,327.809587,549.077768,328.857818,2.716642,1.504966,-1.684618,1.903001,0.516012,1.703983
2439,81.3,1,603.333664,329.869314,494.710054,327.883412,549.021859,328.876363,2.71452,1.561832,-1.675366,1.785448,0.519577,1.67364
2440,81.333333,1,603.277626,329.906387,494.543772,327.98967,548.910699,328.948029,2.711874,1.597242,-1.669228,1.800341,0.521323,1.698791
2441,81.366667,1,603.228836,329.936187,494.198256,328.198067,548.713546,329.067127,2.715379,1.566216,-1.668181,1.814748,0.523599,1.690482
2442,81.4,1,603.271265,329.902509,494.155855,328.356462,548.71356,329.129485,2.720511,1.531992,-1.670716,1.872011,0.524898,1.702002
2443,81.433333,1,603.284254,329.922448,494.166193,328.350486,548.725224,329.136467,2.722068,1.561028,-1.668104,1.882898,0.526982,1.721963
2444,81.466667,1,603.242722,329.946674,494.192619,328.296906,548.71767,329.12179,2.721793,1.492191,-1.652066,1.786397,0.534864,1.639294
2445,81.5,1,602.939768,330.006123,493.919268,328.304068,548.429518,329.155095,2.718629,1.457676,-1.667116,1.747059,0.525756,1.602368
2446,81.533333,1,602.735262,330.019695,493.633537,328.297057,548.1844,329.158376,2.724924,1.45904,-1.678119,1.726007,0.523402,1.592524
2447,81.566667,1,602.689009,330.063516,493.598232,328.259726,548.14362,329.161621,2.720163,1.42178,-1.675633,1.671646,0.522265,1.546713
2448,81.6,1,602.509899,329.892408,493.485327,328.323653,547.997613,329.10803,2.717204,1.438725,-1.676039,1.683685,0.520582,1.561205
2449,81.633333,1,602.194414,329.925935,493.224869,328.370147,547.709641,329.148041,2.722045,1.474906,-1.676745,1.815309,0.52265,1.645108
2450,81.666667,1,602.070055,329.720339,492.951574,328.217481,547.510815,328.96891,2.712094,1.501339,-1.680561,1.670573,0.515766,1.585956
2451,81.7,1,601.878347,329.722243,492.727232,328.285394,547.30279,329.003819,2.721967,1.484131,-1.683483,1.734072,0.519242,1.609101
2452,81.733333,1,601.224718,329.805386,491.682692,328.141698,546.453705,328.973542,2.732158,1.578032,-1.696673,1.675474,0.517743,1.626753
2453,81.766667,1,601.2115,329.870338,491.862688,328.19892,546.537094,329.034629,2.753137,1.519017,-1.687425,1.857791,0.532856,1.688404
2454,81.8,1,601.462278,329.778103,491.895218,328.346613,546.678748,329.062358,2.767861,1.553074,-1.685325,1.812837,0.541268,1.682956
2455,81.833333,1,601.554108,329.742461,492.094622,328.256083,546.824365,328.999272,2.788404,1.558029,-1.689619,1.694876,0.549392,1.626452
2456,81.866667,1,601.659088,329.659442,492.059364,328.123797,546.859226,328.891619,2.776786,1.569212,-1.678972,1.670315,0.548907,1.619764
2457,81.9,1,601.634989,329.515134,491.963329,328.053539,546.799159,328.784336,2.776291,1.598472,-1.684512,1.627696,0.54589,1.613084
2458,81.933333,1,601.561518,329.386173,491.902037,327.881271,546.731777,328.633722,2.790912,1.560392,-1.681834,1.574966,0.554539,1.567679
2459,81.966667,1,601.631584,329.177932,492.452459,327.847819,547.042022,328.512875,2.787118,1.472199,-1.674038,1.692096,0.55654,1.582148
2460,82.0,1,601.526423,329.069318,492.44031,327.969103,546.983366,328.519211,2.78234,1.43979,-1.662011,1.675456,0.560164,1.557623
2461,82.033333,1,601.289787,328.929221,492.078409,328.211054,546.684098,328.570138,2.773237,1.494135,-1.634129,1.627244,0.569554,1.560689
2462,82.066667,1,601.223497,328.911974,491.857386,328.332113,546.540442,328.622044,2.758895,1.398797,-1.6599,1.575109,0.549498,1.486953
2463,82.1,1,601.060591,328.934848,491.817036,328.368124,546.438813,328.651486,2.75924,1.431417,-1.664869,1.540876,0.547185,1.486146
2464,82.133333,1,600.932636,329.094558,491.805782,328.435475,546.369209,328.765016,2.746746,1.454855,-1.679063,1.504997,0.533841,1.479926
2465,82.166667,1,600.938311,329.127941,491.843767,328.448043,546.391039,328.787992,2.738597,1.450195,-1.681323,1.510189,0.528637,1.480192
2466,82.2,1,601.077986,329.082772,491.934109,328.279434,546.506047,328.681103,2.785628,1.437726,-1.67084,1.595456,0.557394,1.516591
2467,82.233333,1,601.132183,329.01767,491.950006,328.257043,546.541095,328.637356,2.774612,1.412807,-1.67658,1.587788,0.549016,1.500297
2468,82.266667,1,601.28026,328.692243,491.975908,328.048888,546.628084,328.370565,2.791882,1.431945,-1.695254,1.670942,0.548314,1.551444
2469,82.3,1,601.114693,328.414366,492.054996,327.702824,546.584845,328.058595,2.822374,1.41784,-1.694451,1.605422,0.563962,1.511631
2470,82.333333,1,600.417385,328.013391,490.867987,327.193773,545.642686,327.603582,2.799887,1.454219,-1.75365,1.538952,0.523118,1.496585
2471,82.366667,1,599.87874,327.606656,490.507183,326.734922,545.192962,327.170789,2.799527,1.412894,-1.755575,1.535353,0.521976,1.474124
2472,82.4,1,599.701672,327.230583,490.181036,326.476475,544.941354,326.853529,2.769797,1.532874,-1.766029,1.425127,0.501884,1.479001
2473,82.433333,1,599.699688,326.84419,490.172873,326.07983,544.93628,326.46201,2.773412,1.512817,-1.769534,1.418653,0.501939,1.465735
2474,82.466667,1,599.714279,326.128373,489.995966,325.434963,544.855123,325.781668,2.728835,1.564675,-1.756172,1.424595,0.486332,1.494635
2475,82.5,1,599.363852,325.814656,490.215588,325.219957,544.78972,325.517306,2.813382,1.501886,-1.766261,1.347286,0.523561,1.424586
2476,82.533333,1,599.505205,325.258484,490.115051,324.853379,544.810128,325.055932,2.770871,1.497283,-1.76359,1.321788,0.50364,1.409535
2477,82.566667,1,599.913683,324.494349,490.678549,324.208421,545.296116,324.351385,2.821252,1.570312,-1.770097,1.418636,0.525578,1.494474
2478,82.6,1,600.258064,323.682461,491.346025,323.418676,545.802045,323.550569,2.844688,1.570762,-1.755937,1.536555,0.544376,1.553659
2479,82.633333,1,600.15276,323.050296,491.294565,322.789516,545.723662,322.919906,2.847937,1.587736,-1.743497,1.570511,0.55222,1.579124
2480,82.666667,1,600.113058,322.532732,491.307125,322.622452,545.710092,322.577592,2.85919,1.479071,-1.752576,1.642831,0.553307,1.560951
2481,82.7,1,599.945955,322.025912,491.378689,321.922642,545.662322,321.974277,2.838014,1.418051,-1.748764,1.650859,0.544625,1.534455
2482,82.733333,1,600.12207,321.547385,490.954103,321.731626,545.538087,321.639505,2.837245,1.363053,-1.764108,1.896156,0.536569,1.629605
2483,82.766667,1,599.930925,321.195184,490.933371,321.280655,545.432148,321.23792,2.845945,1.364676,-1.758664,1.962225,0.543641,1.66345
2484,82.8,1,599.714565,321.165331,490.473795,321.109616,545.09418,321.137474,2.838566,1.258871,-1.770022,1.916292,0.534272,1.587581
2485,82.833333,1,599.486933,320.857628,490.243444,320.838273,544.865189,320.847951,2.860748,1.304188,-1.773043,1.994845,0.543852,1.649517
2486,82.866667,1,599.303293,320.462834,489.918728,320.524862,544.611011,320.493848,2.869553,1.211093,-1.765643,2.068585,0.551955,1.639839
2487,82.9,1,599.074993,320.33486,489.710531,320.166546,544.392762,320.250703,2.851715,1.096262,-1.778973,1.903178,0.536371,1.49972
2488,82.933333,1,598.826284,320.261781,489.471741,320.038342,544.149013,320.150061,2.855452,1.135208,-1.762372,1.86422,0.54654,1.499714
