frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
4237,141.233333,1,516.476364,395.706779,406.666269,409.411762,461.571317,402.55927,3.083668,3.839673,-1.645933,8.569655,0.718867,6.204664
4238,141.266667,1,518.791075,393.863747,410.853806,405.550207,464.82244,399.706977,3.035435,3.171143,-1.657879,4.275879,0.688778,3.723511
4239,141.3,1,521.245556,392.638514,412.061005,404.136704,466.65328,398.387609,2.967065,2.391731,-1.648914,2.74706,0.659075,2.569395
4240,141.333333,1,523.956375,390.847807,414.563341,402.752416,469.259858,396.800112,2.992352,2.209569,-1.636733,2.064368,0.67781,2.136969
4241,141.366667,1,527.843733,389.207754,416.87417,399.914156,472.358952,394.560955,2.971923,2.328938,-1.637109,1.791443,0.667407,2.06019
4242,141.4,1,529.722586,385.675135,420.584784,395.794026,475.153685,390.73458,2.993458,2.060958,-1.632289,2.055159,0.680584,2.058059
4243,141.433333,1,531.525602,384.321574,421.317511,394.144499,476.421556,389.233037,2.946491,1.868426,-1.649347,1.889735,0.648572,1.879081
4244,141.466667,1,533.068581,383.192128,422.538328,392.775736,477.803454,387.983932,2.929057,1.650819,-1.661307,1.855837,0.633875,1.753328
4245,141.5,1,534.299107,381.764699,423.705301,391.605713,479.002204,386.685206,2.915865,1.641781,-1.6679,1.845825,0.623983,1.743803
4246,141.533333,1,535.302868,380.933837,424.763584,390.380684,480.033226,385.65726,2.926137,1.425215,-1.678869,1.743949,0.623634,1.584582
4247,141.566667,1,536.266632,380.469654,425.290213,389.066788,480.778422,384.768221,2.976682,1.339257,-1.685359,1.606788,0.645661,1.473022
4248,141.6,1,536.556559,379.247328,425.443745,387.544709,481.000152,383.396019,2.962605,1.289841,-1.728686,1.637844,0.616959,1.463842
4249,141.633333,1,537.526007,378.186268,426.423674,386.080438,481.97484,382.133353,2.923364,1.301195,-1.70902,1.656064,0.607172,1.478629
4250,141.666667,1,538.015509,376.794448,426.898565,384.791433,482.457037,380.79294,2.927454,1.206997,-1.70645,1.64655,0.610502,1.426773
4251,141.7,1,538.655901,376.371721,427.608204,384.303195,483.132052,380.337458,2.921289,1.069703,-1.700103,1.563067,0.610593,1.316385
4252,141.733333,1,539.91785,375.299181,428.456345,383.29903,484.187098,379.299105,2.894988,1.140296,-1.711621,1.675175,0.591684,1.407735
4253,141.766667,1,540.320549,374.757868,428.68062,382.682143,484.500585,378.720006,2.880751,0.975821,-1.700686,1.560512,0.590033,1.268167
4254,141.8,1,540.651064,374.243957,429.265146,381.953076,484.958105,378.098516,2.877139,0.972279,-1.691685,1.572404,0.592727,1.272342
4255,141.833333,1,540.586281,373.407236,429.441214,381.338164,485.013747,377.3727,2.881539,0.877236,-1.694501,1.585156,0.593519,1.231196
4256,141.866667,1,540.523195,372.737521,429.248238,380.840292,484.885716,376.788906,2.883526,0.880898,-1.708514,1.552237,0.587506,1.216567
4257,141.9,1,540.582132,371.999345,429.095774,380.179063,484.838953,376.089204,2.871329,0.849579,-1.719122,1.5697,0.576104,1.20964
4258,141.933333,1,540.331039,371.207728,429.023113,379.017559,484.677076,375.112644,2.908552,0.841999,-1.736432,1.577512,0.58606,1.209756
4259,141.966667,1,539.905825,370.75893,428.798294,378.60157,484.352059,374.68025,2.919794,0.824357,-1.707478,1.58021,0.606158,1.202284
4260,142.0,1,539.1084,370.550748,428.124046,377.886289,483.616223,374.218519,2.973832,0.9817,-1.707396,1.636099,0.633218,1.308899
4261,142.033333,1,538.060808,370.218669,426.817989,377.710261,482.439399,373.964465,2.918704,0.889115,-1.731922,1.553193,0.593391,1.221154
4262,142.066667,1,536.735916,369.736376,425.444345,376.981452,481.090131,373.358914,2.994565,1.103574,-1.742011,1.557679,0.626277,1.330627
4263,142.1,1,535.647583,369.546556,424.480457,376.776391,480.06402,373.161474,2.959752,1.01761,-1.748895,1.577933,0.605428,1.297771
4264,142.133333,1,535.17004,369.203936,423.786678,376.130762,479.478359,372.667349,2.962295,1.155798,-1.763248,1.585681,0.599523,1.370739
4265,142.166667,1,535.359573,368.680712,423.023243,375.241181,479.191408,371.960946,2.89362,1.158281,-1.730086,1.702106,0.581767,1.430194
4266,142.2,1,534.622459,368.496627,422.216234,374.867721,478.419347,371.682174,2.880711,1.241932,-1.743725,1.780732,0.568493,1.511332
4267,142.233333,1,534.269152,368.151045,421.053448,374.221684,477.6613,371.186365,2.83497,1.218905,-1.767628,1.814617,0.533671,1.516761
4268,142.266667,1,533.033485,368.181778,419.880438,373.7226,476.456962,370.952189,2.851402,1.34903,-1.74178,1.747396,0.554811,1.548213
4269,142.3,1,531.548738,368.087735,418.390579,373.488121,474.969659,370.787928,2.901252,1.483128,-1.709903,1.782137,0.595675,1.632633
4270,142.333333,1,530.401278,368.16775,417.297726,373.78575,473.849502,370.97675,2.89529,1.472377,-1.719608,1.781044,0.587841,1.62671
4271,142.366667,1,529.777145,368.378803,416.266794,374.439694,473.02197,371.409248,2.867301,1.444765,-1.719751,1.834785,0.573775,1.639775
4272,142.4,1,529.312286,368.464392,415.46114,375.207267,472.386713,371.835829,2.884892,1.460888,-1.720465,1.824622,0.582214,1.642755
4273,142.433333,1,528.815947,368.097203,415.3162,374.974816,472.066073,371.536009,2.868845,1.369029,-1.72748,1.73306,0.570683,1.551044
4274,142.466667,1,528.735781,367.585636,415.497522,374.942951,472.116652,371.264293,2.983675,1.321986,-1.734706,1.860908,0.624484,1.591447
4275,142.5,1,528.249264,367.194634,415.932407,374.969891,472.090836,371.082263,2.967317,1.307765,-1.731276,1.706254,0.61802,1.50701
4276,142.533333,1,528.359118,367.928824,415.690298,375.477676,472.024708,371.70325,2.921505,1.352057,-1.747651,1.599848,0.586927,1.475952
4277,142.566667,1,528.884382,367.790315,416.443787,375.675495,472.664084,371.732905,2.930124,1.298017,-1.753593,1.563002,0.588265,1.43051
4278,142.6,1,529.525089,367.751927,416.969624,375.791548,473.247356,371.771738,2.950331,1.300681,-1.747838,1.576952,0.601247,1.438816
4279,142.633333,1,530.061884,367.7937,417.524958,375.905735,473.793421,371.849718,2.969808,1.286087,-1.738653,1.545194,0.615578,1.415641
