frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1908,63.6,1,518.227663,346.989972,413.888903,350.932336,466.058283,348.961154,2.957052,0.743153,-1.812713,1.769121,0.572169,1.256137
1909,63.633333,1,516.132135,346.228766,411.908369,350.957903,464.020252,348.593335,3.051627,0.26789,-1.768386,1.536536,0.641621,0.902213
1910,63.666667,1,515.682678,346.097327,411.307745,351.934839,463.495212,349.016083,3.096534,0.267025,-1.744625,1.522106,0.675954,0.894566
1911,63.7,1,515.826902,345.98173,411.215248,352.052819,463.521075,349.017274,3.154688,0.394666,-1.747783,1.49719,0.703452,0.945928
1912,63.733333,1,516.826401,344.043646,411.936016,350.371299,464.381208,347.207472,3.220056,0.329386,-1.746541,1.615745,0.736757,0.972566
1913,63.766667,1,517.158356,345.210605,411.699839,352.210731,464.429097,348.710668,3.158071,0.414526,-1.710673,1.75291,0.723699,1.083718
1914,63.8,1,517.158432,346.395632,411.920986,353.317625,464.539709,349.856628,3.137635,0.394855,-1.713042,1.682734,0.712296,1.038795
1915,63.833333,1,518.556452,345.634051,412.435589,352.350163,465.49602,348.992107,3.150248,0.464071,-1.7251,1.873244,0.712574,1.168657
1916,63.866667,1,523.047094,346.800731,417.987251,353.417848,470.517173,350.10929,2.945453,0.212865,-1.679149,2.051753,0.633152,1.132309
1917,63.9,1,528.384876,346.764672,423.191452,351.468065,475.788164,349.116368,3.049334,0.557542,-1.690787,1.729327,0.679274,1.143435
1918,63.933333,1,532.444782,344.263726,427.756138,348.403131,480.10046,346.333429,2.991843,0.424923,-1.677403,1.266628,0.65722,0.845775
1919,63.966667,1,533.921356,344.303616,427.811165,348.134524,480.866261,346.21907,3.032491,0.332187,-1.686829,1.685677,0.672831,1.008932
1920,64.0,1,529.983959,342.15095,424.471989,346.38066,477.227974,344.265805,3.065776,0.189599,-1.777289,1.848797,0.644244,1.019198
1921,64.033333,1,523.047676,343.911692,419.527359,348.477654,471.287518,346.194673,3.053284,0.211487,-1.729493,1.872232,0.661896,1.04186
1922,64.066667,1,515.994406,341.137542,411.252384,345.850886,463.623395,343.494214,3.006315,0.689783,-1.720041,1.186723,0.643137,0.938253
1923,64.1,1,506.065941,346.916748,401.843348,352.607011,453.954644,349.761879,3.023205,0.5123,-1.805951,1.724156,0.608627,1.118228
1924,64.133333,1,498.485346,345.418793,395.100527,352.402927,446.792936,348.91086,2.999654,0.110917,-1.807778,1.644108,0.595938,0.877513
1925,64.166667,1,491.04949,344.595419,386.203413,352.88212,438.626451,348.73877,2.903929,0.18668,-1.734923,1.496458,0.584503,0.841569
1926,64.2,1,487.465191,341.847426,382.809067,352.411999,435.137129,347.129712,2.943672,0.234627,-1.71779,1.277419,0.612941,0.756023
1927,64.233333,1,486.133881,341.959156,382.044792,354.828937,434.089336,348.394047,3.168246,-0.047334,-1.721701,1.622818,0.723272,0.787742
1928,64.266667,1,486.741419,343.296973,382.086096,356.854675,434.413757,350.075824,3.19856,-0.027545,-1.736407,1.649469,0.731077,0.810962
1929,64.3,1,487.476416,342.904109,382.665272,357.351984,435.070844,350.128047,3.198262,0.424177,-1.699681,1.600025,0.749291,1.012101
1930,64.333333,1,488.655825,341.709695,383.800058,356.905471,436.227942,349.307583,3.116671,0.335472,-1.658437,1.621643,0.729117,0.978558
1931,64.366667,1,490.078773,342.97566,385.684624,358.572743,437.881699,350.774201,3.099314,0.293452,-1.724324,1.612734,0.687495,0.953093
1932,64.4,1,495.967398,345.266374,391.728706,359.611461,443.848052,352.438917,2.951718,0.060534,-1.756396,2.339894,0.597661,1.200214
1933,64.433333,1,502.215166,343.7568,397.456722,357.467362,449.835944,350.612081,3.035479,-0.120397,-1.733516,1.643476,0.650981,0.761539
1934,64.466667,1,506.761179,344.470777,402.86994,357.355589,454.815559,350.913183,2.975539,0.231335,-1.754089,1.821175,0.610725,1.026255
1935,64.5,1,511.319342,342.886031,406.217422,354.60699,458.768382,348.74651,2.943923,0.087498,-1.752921,1.51769,0.595501,0.802594
1936,64.533333,1,511.66152,344.936784,406.209793,354.947437,458.935657,349.94211,2.874147,0.290133,-1.727327,1.683619,0.57341,0.986876
1937,64.566667,1,511.996861,341.275558,404.823332,351.277242,458.410096,346.2764,3.037795,0.143955,-1.789112,1.619027,0.624342,0.881491
1938,64.6,1,512.624044,341.850516,405.232525,351.600689,458.928285,346.725603,2.988739,0.24347,-1.775586,1.718588,0.606577,0.981029
1939,64.633333,1,504.519825,347.439998,401.012497,358.040485,452.766161,352.740242,3.049267,0.910547,-1.794614,1.847827,0.627327,1.379187
1940,64.666667,1,501.805639,345.78846,396.694651,358.28653,449.250145,352.037495,2.916881,-0.050643,-1.773015,1.921842,0.571933,0.935599
1941,64.7,1,495.075302,346.940045,391.303577,360.928334,443.18944,353.93419,2.930186,0.55136,-1.67692,2.031387,0.626633,1.291374
1942,64.733333,1,491.364765,345.419748,388.307266,361.091525,439.836016,353.255636,3.096543,0.602651,-1.728171,1.647299,0.684186,1.124975
1943,64.766667,1,488.816442,344.165987,385.621862,361.263712,437.219152,352.714849,3.034901,0.676526,-1.713889,1.752544,0.660506,1.214535
1944,64.8,1,486.974354,343.541595,383.76193,363.28069,435.368142,353.411143,3.07601,0.586217,-1.748718,1.796555,0.663646,1.191386
1945,64.833333,1,486.109943,345.546836,382.69125,365.289456,434.400597,355.418146,3.141284,0.689662,-1.678266,1.714647,0.731509,1.202154
1946,64.866667,1,484.918156,345.422017,383.027983,366.2521,433.973069,355.837059,3.064839,0.662568,-1.68306,1.647153,0.69089,1.154861
1947,64.9,1,484.535017,345.442412,382.685261,367.299637,433.610139,356.371025,3.071987,0.378611,-1.716558,1.67568,0.677715,1.027145
1948,64.933333,1,485.947742,345.472797,383.642492,367.189001,434.795117,356.330899,3.053951,0.547306,-1.66131,1.601617,0.696321,1.074461
1949,64.966667,1,487.951088,346.142469,384.9014,366.362329,436.426244,356.252399,3.073822,0.56596,-1.686191,1.638659,0.693816,1.10231
1950,65.0,1,491.572199,346.08632,388.92951,365.975415,440.250854,356.030867,3.066797,0.512705,-1.602018,2.022292,0.73239,1.267498
1951,65.033333,1,494.692965,346.696168,391.88982,365.370265,443.291392,356.033217,3.033673,0.749552,-1.602867,1.911025,0.715403,1.330289
1952,65.066667,1,497.296572,347.257308,394.644785,364.908566,445.970678,356.082937,2.993306,0.671199,-1.61193,1.891485,0.690688,1.281342
1953,65.1,1,500.716467,346.932406,397.798691,363.420235,449.257579,355.176321,2.915053,0.693558,-1.672421,1.779267,0.621316,1.236412
1954,65.133333,1,504.484606,345.858917,401.924934,362.013706,453.20477,353.936311,2.943523,0.508045,-1.698156,1.952613,0.622683,1.230329
1955,65.166667,1,507.6616,346.990449,404.344769,361.21709,456.003184,354.10377,2.913201,0.637306,-1.765368,1.678159,0.573917,1.157732
1956,65.2,1,509.337635,346.984264,406.51597,359.75939,457.926803,353.371827,2.877727,0.651295,-1.679449,1.617186,0.599139,1.13424
1957,65.233333,1,511.344976,347.87509,408.262644,359.688907,459.80381,353.781998,2.83486,0.850852,-1.690407,1.447952,0.572227,1.149402
1958,65.266667,1,511.422281,347.642242,408.661003,359.503952,460.041642,353.573097,2.823035,0.797853,-1.689814,1.455485,0.566611,1.126669
1959,65.3,1,512.430277,348.341403,409.721613,360.284427,461.075945,354.312915,2.836479,0.61233,-1.750716,1.249176,0.542881,0.930753
1960,65.333333,1,514.348354,347.367536,412.305689,359.53594,463.327022,353.451738,2.893613,0.625015,-1.752328,1.424002,0.570643,1.024509
1961,65.366667,1,516.821613,346.987864,415.199022,358.894914,466.010318,352.941389,2.864465,0.54683,-1.73777,1.450504,0.563347,0.998667
1962,65.4,1,520.227423,347.198809,418.938398,358.973127,469.582911,353.085968,2.939744,0.701171,-1.745764,1.589563,0.59699,1.145367
1963,65.433333,1,523.018293,347.462609,421.793785,358.559536,472.406039,353.011073,2.960653,0.72955,-1.680676,1.574813,0.639989,1.152181
1964,65.466667,1,526.467829,348.14756,424.945335,358.990159,475.706582,353.568859,2.871416,0.431234,-1.630759,1.296687,0.620329,0.863961
1965,65.5,1,529.233341,348.69943,428.075047,359.769185,478.654194,354.234307,2.811579,0.345209,-1.650728,1.321916,0.580426,0.833562
1966,65.533333,1,531.608524,348.586385,430.640497,359.390929,481.124511,353.988657,2.905977,0.303127,-1.650074,1.306609,0.627952,0.804868
1967,65.566667,1,532.331104,347.793846,432.108145,358.843448,482.219625,353.318647,2.899747,0.282789,-1.622302,1.319776,0.638722,0.801282
1968,65.6,1,532.600784,347.530802,432.439194,358.24347,482.519989,352.887136,2.971616,0.572312,-1.656147,1.654033,0.657735,1.113172
1969,65.633333,1,529.289608,346.801536,429.935913,357.348057,479.612761,352.074797,2.988087,0.427767,-1.636161,1.799346,0.675963,1.113556
1970,65.666667,1,524.849615,347.303871,426.66626,357.006918,475.757937,352.155394,2.890225,0.509956,-1.618101,1.84669,0.636062,1.178323
1971,65.7,1,524.524126,349.0439,426.363039,359.037752,475.443583,354.040826,3.02962,0.674233,-1.663404,1.901472,0.683108,1.287852
1972,65.733333,1,521.9347,348.721536,423.997536,357.452888,472.966118,353.087212,2.949182,0.365005,-1.671423,1.854966,0.63888,1.109986
1973,65.766667,1,520.269766,347.668512,421.498327,356.499208,470.884047,352.08386,2.852643,0.659726,-1.708154,1.909991,0.572245,1.284858
1974,65.8,1,518.575621,348.466265,419.037848,356.888713,468.806734,352.677489,2.879533,0.657735,-1.742343,2.097963,0.568595,1.377849
1975,65.833333,1,518.490353,347.905903,418.638716,356.177836,468.564534,352.04187,2.976142,0.816021,-1.710972,1.66009,0.632585,1.238055
1976,65.866667,1,517.147951,349.315023,416.59523,356.973047,466.871591,353.144035,2.891263,0.727657,-1.731849,1.563352,0.579707,1.145505
1977,65.9,1,517.737894,351.426303,415.779915,357.805706,466.758904,354.616005,2.958588,0.606059,-1.660231,1.425428,0.649179,1.015743
1978,65.933333,1,516.845484,351.519418,414.769955,357.094674,465.807719,354.307046,2.99415,1.017638,-1.689626,1.33896,0.652262,1.178299
1979,65.966667,1,516.607132,351.525035,414.701891,357.145792,465.654511,354.335413,2.88699,0.640913,-1.662236,1.043107,0.612377,0.84201
1980,66.0,1,516.603718,353.403971,415.065231,358.515762,465.834475,355.959866,2.79349,0.788949,-1.698745,1.425515,0.547372,1.107232
1981,66.033333,1,517.944431,355.005625,416.101913,359.583995,467.023172,357.29481,2.862243,0.82121,-1.726167,1.403711,0.568038,1.112461
1982,66.066667,1,518.993082,356.000049,416.293497,360.420763,467.64329,358.210406,2.914399,0.821066,-1.762536,1.1823,0.575932,1.001683
1983,66.1,1,521.29385,355.797402,418.231573,359.931319,469.762712,357.864361,2.882468,1.178107,-1.797645,1.305297,0.542412,1.241702
1984,66.133333,1,526.528254,355.095001,424.529228,359.248601,475.528741,357.171801,2.752038,1.037728,-1.721802,1.268675,0.515118,1.153202
1985,66.166667,1,531.125259,357.563744,429.439707,361.755672,480.282483,359.659708,2.757356,0.932909,-1.756567,1.493112,0.500394,1.21301
1986,66.2,1,536.738062,355.675893,433.584194,357.985972,485.161128,356.830932,2.853528,1.180225,-1.788208,1.284534,0.53266,1.23238
1987,66.233333,1,541.345892,356.129449,439.179258,357.931169,490.262575,357.030309,2.841443,1.284178,-1.779023,1.134285,0.53121,1.209232
1988,66.266667,1,544.902925,354.804786,442.887411,356.206799,493.895168,355.505792,2.838818,1.640259,-1.685955,1.304984,0.576432,1.472622
1989,66.3,1,549.409037,357.817229,446.381102,358.156587,497.895069,357.986908,3.019067,1.217931,-1.732647,1.499266,0.64321,1.358599
1990,66.333333,1,551.60635,357.710032,448.160553,356.728145,499.883451,357.219088,2.977667,1.223112,-1.698651,1.249557,0.639508,1.236334
1991,66.366667,1,551.929855,354.971185,449.718494,352.852723,500.824175,353.911954,2.955855,1.260866,-1.788485,1.117332,0.583685,1.189099
1992,66.4,1,553.352089,352.011899,451.308889,349.101557,502.330489,350.556728,2.977521,1.142627,-1.851572,0.993203,0.562975,1.067915
1993,66.433333,1,554.423494,355.672427,452.327003,352.416859,503.375249,354.044643,3.014686,1.15499,-1.802372,1.337137,0.606157,1.246063
1994,66.466667,1,555.472164,356.694607,453.021374,353.605614,504.246769,355.15011,2.898139,0.96227,-1.774197,1.220203,0.561971,1.091237
1995,66.5,1,557.025499,356.841801,454.423361,353.78221,505.72443,355.312006,2.916319,0.916672,-1.80645,1.204425,0.554935,1.060548
1996,66.533333,1,558.657894,355.28561,456.343689,352.071787,507.500792,353.678699,2.871604,1.185886,-1.834275,1.273449,0.518664,1.229667
1997,66.566667,1,561.591988,354.691651,460.391941,350.561532,510.991964,352.626591,2.792854,1.271227,-1.952811,1.226132,0.420022,1.248679
