frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,1,629.301424,401.837772,530.632267,404.532148,579.966846,403.18496,2.788254,1.714261,-2.125687,0.995163,0.331283,1.354712
2,0.066667,1,630.378056,401.733359,533.073683,404.76079,581.725869,403.247074,2.793356,1.436367,-1.97964,0.731602,0.406858,1.083984
3,0.1,1,632.417107,402.048572,535.524006,405.217538,583.970556,403.633055,2.844044,1.360307,-1.911239,0.736667,0.466403,1.048487
4,0.133333,1,632.795811,402.289574,535.31353,404.950304,584.05467,403.619939,2.840011,1.597656,-1.928206,0.825318,0.455903,1.211487
5,0.166667,1,632.336702,402.573234,535.26063,405.512216,583.798666,404.042725,2.82353,1.141659,-1.919745,0.595955,0.451893,0.868807
6,0.2,1,632.367582,402.281978,534.697924,404.867123,583.532753,403.574551,2.841294,1.566471,-1.930069,0.823645,0.455612,1.195058
7,0.233333,1,632.464323,402.20208,534.472628,404.980119,583.468475,403.5911,2.844096,1.274397,-1.932231,0.770026,0.455932,1.022212
8,0.266667,1,632.375641,402.116754,534.704809,405.416654,583.540225,403.766704,2.844836,1.081943,-1.904307,0.864701,0.470265,0.973322
9,0.3,1,632.391872,401.787046,534.633074,404.829229,583.512473,403.308138,2.857283,1.173987,-1.920615,0.900766,0.468334,1.037376
10,0.333333,1,632.527895,401.704005,534.821482,404.965003,583.674688,403.334504,2.855598,1.078877,-1.892975,0.917089,0.481312,0.997983
11,0.366667,1,632.484398,401.888058,534.573889,405.049793,583.529143,403.468925,2.85714,1.018518,-1.932803,0.907418,0.462169,0.962968
12,0.4,1,632.32831,401.890515,534.876099,405.294474,583.602204,403.592495,2.813159,1.19256,-1.938297,0.858359,0.437431,1.02546
13,0.433333,1,632.506819,401.907445,534.902964,405.198655,583.704891,403.55305,2.79467,1.231301,-1.950528,0.879289,0.422071,1.055295
14,0.466667,1,632.839499,401.732941,534.788828,405.332937,583.814163,403.532939,2.786404,1.202034,-1.990996,0.860662,0.397704,1.031348
15,0.5,1,632.92613,401.864766,534.754648,405.336252,583.840389,403.600509,2.784697,1.34731,-2.019871,0.91804,0.382413,1.132675
