frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,0,,,,,,,,,,,,
2,0.066667,1,771.745453,296.917153,679.922466,290.857281,725.83396,293.887217,2.752454,2.49818,-1.709387,2.623032,0.521534,2.560606
3,0.1,1,773.285179,295.309314,680.126114,290.239407,726.705647,292.77436,2.737682,1.669499,-1.762286,1.464564,0.487698,1.567032
4,0.133333,1,775.205288,293.022602,679.510193,287.261388,727.35774,290.141995,2.803993,1.634694,-1.821814,0.663774,0.49109,1.149234
5,0.166667,1,775.190563,291.803269,677.858009,285.108143,726.524286,288.455706,2.865959,1.810473,-1.846542,0.666956,0.509708,1.238715
6,0.2,1,774.809608,290.499668,679.132328,283.532356,726.970968,287.016012,2.820844,1.554111,-1.794469,0.626857,0.513188,1.090484
7,0.233333,1,775.036392,290.513873,679.010468,283.345905,727.02343,286.929889,2.852172,1.483718,-1.794425,0.762664,0.528873,1.123191
8,0.266667,1,775.059395,289.882829,679.013367,282.638027,727.036381,286.260428,2.82439,1.630969,-1.790496,0.840525,0.516947,1.235747
9,0.3,1,774.975376,289.682527,679.135818,282.73176,727.055597,286.207143,2.821246,1.531778,-1.774337,0.770103,0.523455,1.150941
10,0.333333,1,774.736996,289.730952,677.667713,283.354349,726.202354,286.54265,2.850459,1.438827,-1.801631,0.842482,0.524414,1.140654
11,0.366667,1,774.456787,289.967592,678.354492,283.548589,726.40564,286.758091,2.801672,1.29194,-1.767992,0.753999,0.51684,1.022969
12,0.4,1,774.395962,289.784623,677.925377,283.604947,726.160669,286.694785,2.847705,1.235901,-1.790353,0.833478,0.528676,1.03469
13,0.433333,1,774.109287,289.635631,677.734547,283.890823,725.921917,286.763227,2.838404,1.215969,-1.762905,0.845214,0.537749,1.030591
14,0.466667,1,773.51202,289.801033,677.571869,283.8687,725.541945,286.834866,2.834827,1.328244,-1.747742,0.753374,0.543543,1.040809
15,0.5,1,773.173904,289.8768,677.068348,283.822635,725.121126,286.849717,2.845528,1.390326,-1.769521,0.809487,0.538004,1.099906
16,0.533333,1,771.353474,288.431261,674.36615,283.649327,722.859812,286.040294,2.867489,1.474065,-1.749545,0.973799,0.558972,1.223932
17,0.566667,1,771.385784,288.438063,674.27166,283.341978,722.828722,285.89002,2.861331,1.464432,-1.741034,0.932495,0.560149,1.198464
18,0.6,1,770.817623,288.750958,674.053764,283.529009,722.435694,286.139984,2.864385,1.458892,-1.749501,1.006983,0.557442,1.232937
19,0.633333,1,769.944191,292.652768,674.889126,287.649874,722.416658,290.151321,2.794481,1.887377,-1.813912,1.718075,0.490284,1.802726
20,0.666667,1,769.155941,294.6411,677.687607,290.508674,723.421774,292.574887,2.695646,1.804766,-1.668471,4.553966,0.513587,3.179366
21,0.7,1,769.433651,292.313624,675.568142,287.9811,722.500896,290.147362,2.76131,1.405419,-1.720534,3.262384,0.520388,2.333901
22,0.733333,1,770.112267,291.028229,674.239273,285.830956,722.17577,288.429592,2.819995,1.430635,-1.797573,1.747742,0.511211,1.589188
23,0.766667,1,768.785858,291.406324,674.835796,287.195073,721.810827,289.300699,2.776431,1.49493,-1.743664,2.018137,0.516383,1.756534
24,0.8,1,766.85894,296.766853,676.376076,293.376197,721.617508,295.071525,2.623394,-0.09027,-1.634675,5.623441,0.494359,2.766586
25,0.833333,1,766.401901,295.669207,675.314426,293.564467,720.858164,294.616837,2.631599,-1.149318,-1.657689,9.312145,0.486955,4.081413
26,0.866667,1,768.111763,293.237087,676.114483,289.751503,722.113123,291.494295,2.718715,1.642291,-1.686582,1.559495,0.516066,1.600893
27,0.9,1,770.15089,291.568447,674.498024,286.879104,722.324457,289.223776,2.804877,1.81035,-1.763506,1.64349,0.520685,1.72692
28,0.933333,1,770.13792,289.704334,672.485619,284.512306,721.311769,287.10832,2.842271,1.443561,-1.769947,1.090004,0.536162,1.266782
29,0.966667,1,770.083332,288.608201,672.188168,283.536841,721.13575,286.072521,2.856094,1.449323,-1.801478,1.008422,0.527308,1.228872
30,1.0,1,769.93803,288.505005,671.96106,283.187129,720.949545,285.846067,2.853828,1.356478,-1.776513,0.857165,0.538657,1.106822
31,1.033333,1,769.909801,288.452649,672.181339,282.931305,721.04557,285.691977,2.859767,1.359109,-1.78211,0.804607,0.538829,1.081858
32,1.066667,1,769.911175,288.558885,672.388496,282.865446,721.149836,285.712166,2.860871,1.391335,-1.774203,0.862104,0.543334,1.12672
33,1.1,1,770.233002,288.525723,672.517223,282.937308,721.375113,285.731515,2.859374,1.40502,-1.780027,0.885174,0.539674,1.145097
34,1.133333,1,770.228996,287.942825,672.822514,282.498761,721.525755,285.220793,2.843451,1.199288,-1.763977,0.929666,0.539737,1.064477
35,1.166667,1,770.260334,287.952057,672.564774,282.809651,721.412554,285.380854,2.841476,1.194943,-1.724426,0.876452,0.558525,1.035697
36,1.2,1,770.093899,288.365616,672.681255,282.892649,721.387577,285.629133,2.845408,1.177517,-1.749252,1.065184,0.548078,1.12135
37,1.233333,1,770.347614,288.454896,672.557201,283.179876,721.452408,285.817386,2.872724,1.20352,-1.757896,1.063672,0.557414,1.133596
38,1.266667,1,770.337734,288.465883,672.496338,283.184559,721.417036,285.825221,2.871764,1.258466,-1.753973,1.057263,0.558896,1.157865
39,1.3,1,769.810219,289.193496,672.39048,284.120924,721.100349,286.65721,2.906527,1.296548,-1.759474,1.059902,0.573527,1.178225
40,1.333333,1,765.999985,292.459767,675.777092,288.473232,720.888538,290.466499,2.640598,1.450843,-1.689017,5.285448,0.475791,3.368145
41,1.366667,1,765.882607,293.877094,675.711975,289.909732,720.797291,291.893413,2.651698,1.834069,-1.635471,18.273396,0.508114,10.053732
42,1.4,1,767.414932,292.256815,673.466969,287.401716,720.44095,289.829265,2.748971,1.824089,-1.759033,4.209664,0.494969,3.016877
43,1.433333,1,769.785061,290.499882,672.407761,285.455012,721.096411,287.977447,2.835898,1.665063,-1.818255,1.258297,0.508821,1.46168
44,1.466667,1,769.497204,289.407011,672.141914,284.746769,720.819559,287.07689,2.860269,1.390223,-1.772376,1.042488,0.543947,1.216355
45,1.5,1,769.461079,289.227802,672.213383,284.467562,720.837231,286.847682,2.86786,1.355239,-1.749838,0.994468,0.559011,1.174854
46,1.533333,1,769.62822,288.587939,672.282028,284.083292,720.955124,286.335616,2.830612,1.164784,-1.746217,0.812247,0.542197,0.988516
47,1.566667,1,769.58128,288.626091,672.170506,283.751943,720.875893,286.189017,2.86184,1.255353,-1.731468,0.730412,0.565186,0.992883
48,1.6,1,769.596348,288.903415,672.363358,283.787214,720.979853,286.345315,2.866004,1.336059,-1.719717,0.704619,0.573144,1.020339
49,1.633333,1,769.736309,288.981693,672.464733,283.95931,721.100521,286.470501,2.861046,1.316247,-1.733917,0.632814,0.563565,0.974531
50,1.666667,1,769.627972,289.114473,672.464237,283.944424,721.046104,286.529448,2.849785,1.381212,-1.71586,0.668653,0.566963,1.024933
51,1.7,1,769.726772,289.18501,672.510796,283.892212,721.118784,286.538611,2.854803,1.348189,-1.723781,0.640658,0.565511,0.994423
52,1.733333,1,769.970379,288.897573,672.207584,284.082461,721.088982,286.490017,2.847781,1.146589,-1.729422,0.658867,0.559179,0.902728
53,1.766667,1,769.950714,288.922132,672.379284,284.174461,721.164999,286.548296,2.844351,1.128243,-1.740222,0.71954,0.552064,0.923891
54,1.8,1,770.004787,288.866063,672.220707,284.209533,721.112747,286.537798,2.855208,1.140957,-1.741538,0.677368,0.556835,0.909163
55,1.833333,1,769.790859,289.012517,672.339611,284.304543,721.065235,286.65853,2.847518,1.052868,-1.723701,0.670133,0.561909,0.8615
56,1.866667,1,769.561996,289.080935,671.997681,284.111445,720.779839,286.59619,2.863151,1.108967,-1.751329,0.664213,0.555911,0.88659
57,1.9,1,769.332123,289.172714,671.96888,284.261611,720.650501,286.717163,2.850551,1.148252,-1.732926,0.690777,0.558813,0.919514
58,1.933333,1,769.214325,289.459502,671.698895,284.340736,720.45661,286.900119,2.857812,1.045683,-1.740535,0.644298,0.558639,0.84499
59,1.966667,1,769.091053,289.440313,671.630211,284.4721,720.360632,286.956207,2.848335,1.12431,-1.739163,0.642883,0.554586,0.883597
60,2.0,1,768.956966,289.771475,671.629944,284.734962,720.293455,287.253218,2.846055,1.113979,-1.737709,0.664556,0.554173,0.889267
61,2.033333,1,768.979607,289.845981,671.564274,284.717833,720.27194,287.281907,2.832784,1.044583,-1.742243,0.611352,0.545271,0.827967
