frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,0,,,,,,,,,,,,
2,0.066667,0,,,,,,,,,,,,
3,0.1,0,,,,,,,,,,,,
4,0.133333,0,,,,,,,,,,,,
5,0.166667,0,,,,,,,,,,,,
6,0.2,0,,,,,,,,,,,,
7,0.233333,0,,,,,,,,,,,,
8,0.266667,0,,,,,,,,,,,,
9,0.3,0,,,,,,,,,,,,
10,0.333333,0,,,,,,,,,,,,
11,0.366667,0,,,,,,,,,,,,
12,0.4,0,,,,,,,,,,,,
13,0.433333,0,,,,,,,,,,,,
14,0.466667,0,,,,,,,,,,,,
15,0.5,0,,,,,,,,,,,,
16,0.533333,0,,,,,,,,,,,,
17,0.566667,0,,,,,,,,,,,,
18,0.6,0,,,,,,,,,,,,
19,0.633333,0,,,,,,,,,,,,
20,0.666667,0,,,,,,,,,,,,
21,0.7,0,,,,,,,,,,,,
22,0.733333,0,,,,,,,,,,,,
23,0.766667,0,,,,,,,,,,,,
24,0.8,0,,,,,,,,,,,,
25,0.833333,0,,,,,,,,,,,,
26,0.866667,0,,,,,,,,,,,,
27,0.9,0,,,,,,,,,,,,
28,0.933333,0,,,,,,,,,,,,
29,0.966667,0,,,,,,,,,,,,
30,1.0,0,,,,,,,,,,,,
31,1.033333,0,,,,,,,,,,,,
32,1.066667,0,,,,,,,,,,,,
33,1.1,0,,,,,,,,,,,,
34,1.133333,0,,,,,,,,,,,,
35,1.166667,0,,,,,,,,,,,,
36,1.2,0,,,,,,,,,,,,
37,1.233333,0,,,,,,,,,,,,
38,1.266667,0,,,,,,,,,,,,
39,1.3,0,,,,,,,,,,,,
40,1.333333,0,,,,,,,,,,,,
41,1.366667,0,,,,,,,,,,,,
42,1.4,1,562.550697,317.678057,483.128395,378.677348,522.839546,348.177702,7.300904,0.822867,-1.070542,7.113154,3.115181,3.968011
43,1.433333,1,569.165106,309.163443,475.83436,328.860224,522.499733,319.011834,3.178253,0.532176,-1.750259,1.137764,0.713997,0.83497
44,1.466667,1,569.240828,309.660736,476.805897,322.59585,523.023362,316.128293,3.10597,0.180686,-1.677567,1.526428,0.714202,0.853557
45,1.5,1,570.284967,310.244036,478.039999,323.337657,524.162483,316.790847,2.843571,0.979281,-1.70387,2.314474,0.569851,1.646877
46,1.533333,1,571.132746,310.745206,478.636055,324.124854,524.8844,317.43503,2.920633,0.968241,-1.705133,2.137072,0.60775,1.552656
47,1.566667,1,572.731562,310.779544,480.005283,324.620816,526.368423,317.70018,2.947826,0.990944,-1.705757,2.075612,0.621034,1.533278
48,1.6,1,574.113264,310.820383,482.246008,324.69698,528.179636,317.758681,2.920731,0.953844,-1.688414,1.980944,0.616159,1.467394
49,1.633333,1,576.280251,310.722638,483.993778,325.442011,530.137014,318.082325,2.952883,0.951956,-1.688036,2.115932,0.632424,1.533944
50,1.666667,1,578.257656,310.625923,486.779604,325.676045,532.51863,318.150984,2.927881,0.892162,-1.666892,2.059604,0.630495,1.475883
51,1.7,1,580.223408,310.792987,489.069405,326.125476,534.646406,318.459232,2.913027,0.901767,-1.688456,2.036689,0.612286,1.469228
52,1.733333,1,584.861584,311.123586,492.750359,325.559514,538.805971,318.34155,2.970531,0.860638,-1.632429,1.955963,0.669051,1.4083
53,1.766667,1,587.030573,311.886218,494.673958,325.165476,540.852265,318.525847,2.947782,0.869717,-1.651815,1.912195,0.647984,1.390956
54,1.8,1,589.41987,311.694869,495.820322,325.132543,542.620096,318.413706,2.979688,0.96243,-1.669393,1.852129,0.655148,1.407279
55,1.833333,1,590.902233,311.59088,496.685686,324.244764,543.79396,317.917822,2.97809,0.999011,-1.642226,1.714514,0.667932,1.356763
56,1.866667,1,590.84095,311.313218,496.717081,323.802125,543.779016,317.557671,2.999745,1.03997,-1.644818,1.76748,0.677463,1.403725
57,1.9,1,591.80275,312.395999,496.590204,323.841301,544.196477,318.11865,3.00828,1.217308,-1.660862,2.167293,0.673709,1.692301
58,1.933333,1,594.873714,315.793639,500.299301,324.799939,547.586508,320.296789,3.159491,1.208649,-1.578329,2.297264,0.790581,1.752957
59,1.966667,1,598.077917,318.220024,502.609034,327.364592,550.343475,322.792308,3.14269,1.145197,-1.506997,2.538069,0.817846,1.841633
60,2.0,1,600.901022,319.252433,504.807911,327.159414,552.854466,323.205923,3.129711,1.375701,-1.570787,2.827442,0.779462,2.101571
61,2.033333,1,602.627754,319.053188,505.414534,326.913664,554.021144,322.983426,3.099273,1.383218,-1.58417,2.948687,0.757552,2.165953
