frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,1,659.018307,374.716251,563.758764,377.418673,611.388535,376.067462,2.793892,1.529961,-1.725483,1.96317,0.534205,1.746566
2,0.066667,1,659.304543,375.026035,563.727121,377.204847,611.515832,376.115441,2.664867,1.421696,-1.754273,1.892196,0.455297,1.656946
3,0.1,1,660.035667,375.664723,564.11706,377.673676,612.076364,376.669199,2.705532,1.180014,-1.771368,1.475956,0.467082,1.327985
4,0.133333,1,661.019669,375.820731,564.346819,378.060107,612.683244,376.940419,2.726116,1.025679,-1.822792,1.537979,0.451662,1.281829
5,0.166667,1,661.689644,376.246183,565.096884,378.455873,613.393264,377.351028,2.737356,1.166085,-1.776575,1.536739,0.48039,1.351412
6,0.2,1,660.179672,375.697006,563.587151,378.036901,611.883411,376.866953,2.727931,1.247599,-1.819862,1.759069,0.454035,1.503334
7,0.233333,1,658.810673,375.816343,562.957497,378.012568,610.884085,376.914455,2.729759,1.379465,-1.771314,1.813303,0.479222,1.596384
8,0.266667,1,658.283443,375.014513,562.087812,377.89763,610.185628,376.456071,2.759437,1.345257,-1.779691,1.940029,0.489873,1.642643
9,0.3,1,657.696457,374.49558,561.045675,377.755891,609.371066,376.125736,2.754149,1.347876,-1.807526,1.881977,0.473311,1.614926
10,0.333333,1,656.885738,374.050688,560.05125,377.564692,608.468494,375.80769,2.733156,1.397001,-1.838936,1.729363,0.44711,1.563182
11,0.366667,1,656.137886,373.543203,559.459581,377.65401,607.798734,375.598606,2.725706,1.368744,-1.887091,1.677515,0.419307,1.52313
12,0.4,1,655.692425,373.304368,559.06621,377.645234,607.379317,375.474801,2.730214,1.380052,-1.854109,1.630745,0.438053,1.505399
13,0.433333,1,654.975719,372.798858,558.100624,377.793131,606.538172,375.295994,2.745882,1.358382,-1.899803,1.559474,0.423039,1.458928
14,0.466667,1,654.047623,372.75502,557.360277,378.150723,605.70395,375.452871,2.752877,1.207111,-1.934641,1.535014,0.409118,1.371062
15,0.5,1,652.829762,372.275848,555.916653,378.329734,604.373207,375.302791,2.770627,1.207938,-1.884134,1.489919,0.443247,1.348929
16,0.533333,1,651.609211,372.029622,554.477472,378.733749,603.043342,375.381685,2.75811,1.351714,-1.812911,1.386347,0.472599,1.369031
17,0.566667,1,650.3055,372.180823,553.221273,379.173192,601.763387,375.677007,2.782615,1.351311,-1.777637,1.274489,0.502489,1.3129
18,0.6,1,648.931065,371.963199,551.649036,379.676878,600.290051,375.820039,2.786457,1.289749,-1.754443,1.321529,0.516007,1.305639
19,0.633333,1,644.850531,372.014569,547.259579,380.20595,596.055055,376.110259,2.672842,1.491401,-1.842526,1.218278,0.415158,1.354839
20,0.666667,1,643.351221,371.940529,545.219116,381.101775,594.285169,376.521152,2.701924,1.358086,-1.87395,1.427539,0.413987,1.392813
21,0.7,1,642.076693,372.154419,543.366928,381.954696,592.72181,377.054558,2.729201,1.528271,-1.817113,1.45299,0.456044,1.490631
22,0.733333,1,640.078316,372.278284,541.828117,382.800322,590.953217,377.539303,2.717404,1.528358,-1.837505,1.579097,0.439949,1.553727
23,0.766667,1,637.901478,372.418542,539.91272,383.485025,588.907099,377.951784,2.735261,1.415972,-1.804199,1.324581,0.465531,1.370276
24,0.8,1,635.917215,372.901007,537.824039,384.078705,586.870627,378.489856,2.788943,1.345402,-1.832874,1.134092,0.478035,1.239747
25,0.833333,1,633.138161,372.648182,535.375948,384.870107,584.257054,378.759145,2.81446,1.29148,-1.834195,1.228943,0.490132,1.260211
26,0.866667,1,633.114061,372.577404,535.702848,385.864027,584.408455,379.220715,2.882722,1.273412,-1.748166,1.528853,0.567278,1.401132
27,0.9,1,631.583557,372.615137,533.959951,387.015842,582.771754,379.81549,2.942389,1.013398,-1.770609,1.6617,0.58589,1.337549
28,0.933333,1,628.519382,372.62902,531.350279,387.921903,579.934831,380.275462,2.921333,0.905791,-1.7427,1.709458,0.589317,1.307624
29,0.966667,1,626.525869,372.75841,529.063892,388.824456,577.794881,380.791433,2.924773,1.109843,-1.723243,1.663278,0.600765,1.38656
30,1.0,1,624.751749,372.973384,526.917133,389.654417,575.834441,381.3139,2.911779,1.251781,-1.719722,1.547805,0.596029,1.399793
31,1.033333,1,623.186054,373.421441,524.725285,390.254921,573.955669,381.838181,2.867883,1.387935,-1.664358,1.559653,0.601762,1.473794
32,1.066667,1,621.254091,373.767146,522.840385,391.014361,572.047238,382.390754,2.872946,1.414124,-1.693696,1.490574,0.589625,1.452349
33,1.1,1,619.696665,374.123536,521.572113,391.607012,570.634389,382.865274,2.893088,1.400067,-1.700812,1.482979,0.596138,1.441523
34,1.133333,1,618.654613,374.130778,520.358391,392.14487,569.506502,383.137824,2.839048,1.44228,-1.699993,1.642492,0.569528,1.542386
35,1.166667,1,617.830982,374.355601,519.633856,392.59326,568.732419,383.47443,2.875939,1.416383,-1.705568,1.646061,0.585186,1.531222
36,1.2,1,618.225565,374.143631,519.372339,392.63198,568.798952,383.387806,2.878637,1.460881,-1.659831,1.944898,0.609403,1.70289
37,1.233333,1,617.565775,374.466602,518.858376,392.930757,568.212075,383.698679,2.863353,1.395637,-1.629645,1.830744,0.616854,1.61319
38,1.266667,1,617.247095,374.720789,518.307476,393.220478,567.777286,383.970634,2.857026,1.48562,-1.656631,1.863973,0.600197,1.674797
39,1.3,1,617.194529,374.91114,518.115559,393.81359,567.655044,384.362365,2.873923,1.485038,-1.646697,1.954567,0.613613,1.719802
40,1.333333,1,616.849222,375.015596,518.036871,393.85098,567.443047,384.433288,2.861978,1.414031,-1.659952,1.926846,0.601013,1.670439
41,1.366667,1,617.004519,375.369272,518.084564,393.961712,567.544541,384.665492,2.862386,1.475798,-1.635275,1.854139,0.613556,1.664969
42,1.4,1,617.235117,375.488083,518.358278,394.083087,567.796698,384.785585,2.859354,1.456312,-1.644033,1.886513,0.60766,1.671412
43,1.433333,1,617.544241,375.960495,518.546925,394.113075,568.045583,385.036785,2.843546,1.455665,-1.634272,1.81321,0.604637,1.634437
44,1.466667,1,618.188906,375.854033,519.058743,393.692236,568.623824,384.773135,2.845719,1.510846,-1.639743,1.84285,0.602988,1.676848
45,1.5,1,618.86611,376.272844,519.915724,393.531411,569.390917,384.902127,2.841738,1.493911,-1.652154,1.709958,0.594792,1.601935
46,1.533333,1,619.970732,376.38701,521.330338,393.190448,570.650535,384.788729,2.876674,1.606231,-1.683585,1.732357,0.596544,1.669294
47,1.566667,1,621.160641,376.608946,523.263044,392.639523,572.211843,384.624234,2.859445,1.573742,-1.679087,1.849496,0.590179,1.711619
48,1.6,1,623.258362,377.298156,525.53628,391.753256,574.397321,384.525706,2.769362,1.620522,-1.693142,1.596258,0.53811,1.60839
49,1.633333,1,625.012321,377.498442,527.342501,391.442549,576.177411,384.470496,2.802901,1.538695,-1.684945,1.422349,0.558978,1.480522
50,1.666667,1,627.070513,377.579327,529.256268,391.110449,578.16339,384.344888,2.786659,1.424472,-1.717753,1.390325,0.534453,1.407399
51,1.7,1,629.207897,377.272739,531.308737,390.606794,580.258317,383.939767,2.7779,1.3266,-1.704864,1.428527,0.536518,1.377563
52,1.733333,1,631.406593,377.139283,532.109823,390.124812,581.758208,383.632048,2.735459,1.365621,-1.668887,1.780528,0.533286,1.573075
53,1.766667,1,632.670736,377.60896,533.770218,389.967538,583.220477,383.788249,2.745674,1.38729,-1.684166,1.778881,0.530754,1.583086
54,1.8,1,633.688412,377.897919,535.246077,390.060965,584.467244,383.979442,2.774283,1.270935,-1.683498,1.660961,0.545392,1.465948
55,1.833333,1,632.350616,378.456087,533.940878,389.970907,583.145747,384.213497,2.731053,1.63742,-1.738155,1.427385,0.496449,1.532403
56,1.866667,1,630.376778,379.16786,531.508646,390.380834,580.942712,384.774347,2.692325,1.650473,-1.698969,1.255092,0.496678,1.452782
57,1.9,1,630.892267,379.538755,531.667509,390.457299,581.279888,384.998027,2.69707,1.680134,-1.753815,1.352384,0.471628,1.516259
58,1.933333,1,631.158552,379.682157,531.797314,390.653325,581.477933,385.167741,2.703149,1.715348,-1.725158,1.383618,0.488995,1.549483
59,1.966667,1,631.735363,379.699388,532.249756,390.589703,581.992559,385.144545,2.718452,1.630258,-1.739191,1.39521,0.489631,1.512734
60,2.0,1,632.18914,379.95335,532.725544,390.620956,582.457342,385.287153,2.706833,1.700571,-1.730955,1.408517,0.487939,1.554544
61,2.033333,1,635.593452,380.02739,536.746979,390.749348,586.170216,385.388369,2.751413,1.551431,-1.741179,1.24237,0.505117,1.3969
62,2.066667,1,640.752697,380.724002,543.166475,391.129138,591.959586,385.92657,2.754814,1.27307,-1.710537,1.828135,0.522139,1.550602
63,2.1,1,641.056442,380.285525,543.397207,391.118453,592.226825,385.701989,2.757289,1.107227,-1.77931,1.947094,0.48899,1.52716
64,2.133333,1,645.371218,381.763401,548.357763,391.395149,596.864491,386.579275,2.797421,1.368719,-1.691706,1.805009,0.552857,1.586864
65,2.166667,1,649.567871,381.743166,554.929695,390.99005,602.248783,386.366608,2.861601,1.827093,-1.716425,2.028497,0.572588,1.927795
66,2.2,1,655.287437,381.411602,560.809145,391.383487,608.048291,386.397545,2.83125,1.813932,-1.739001,2.362301,0.546124,2.088116
67,2.233333,1,659.120369,381.098353,563.841238,390.904198,611.480803,386.001275,2.82295,1.589828,-1.798551,2.114815,0.512199,1.852321
68,2.266667,1,661.359253,381.229116,567.505541,390.901945,614.432397,386.06553,2.76537,1.809856,-1.740099,2.317157,0.512635,2.063507
69,2.3,1,664.065857,381.411152,569.948788,390.85036,617.007322,386.130756,2.762317,1.889123,-1.768679,2.562809,0.496819,2.225966
70,2.333333,1,665.44735,381.287599,571.74305,390.765227,618.5952,386.026413,2.736855,1.822995,-1.813259,2.63535,0.461798,2.229173
71,2.366667,1,666.157036,381.28482,572.7528,390.781535,619.454918,386.033177,2.743679,1.876266,-1.787676,2.463219,0.478002,2.169743
72,2.4,1,667.157059,381.412085,573.395004,390.968946,620.276031,386.190516,2.760904,1.938427,-1.743797,2.548461,0.508554,2.243444
73,2.433333,1,667.999725,381.458466,574.152222,391.043243,621.075974,386.250855,2.781358,1.814103,-1.801444,2.542209,0.489957,2.178156
74,2.466667,1,667.814159,382.067639,573.892956,391.005081,620.853558,386.53636,2.726784,1.773778,-1.795002,2.109989,0.465891,1.941883
75,2.5,1,666.766891,382.062231,570.758438,391.426316,618.762665,386.744274,2.672379,2.383789,-1.828565,2.523435,0.421907,2.453612
76,2.533333,1,661.886024,383.278012,565.71208,391.292399,613.799052,387.285206,2.600757,4.13905,-2.082542,3.221688,0.259107,3.680369
77,2.566667,1,656.63929,384.50229,566.695175,392.898839,611.667233,388.700565,2.537316,8.824531,-1.880104,3.334322,0.328606,6.079426
78,2.6,1,655.246353,383.167248,559.57983,391.75155,607.413092,387.459399,2.636072,3.81724,-1.971205,4.818804,0.332434,4.318022
79,2.633333,1,652.630749,381.683782,553.857374,390.069441,603.244061,385.876611,2.541628,2.404189,-1.922685,2.528563,0.309472,2.466376
80,2.666667,1,651.161079,381.426151,551.694174,389.829726,601.427627,385.627939,2.583442,2.375443,-1.890312,1.9715,0.346565,2.173472
81,2.7,1,649.70377,380.422339,549.782486,389.181511,599.743128,384.801925,2.600198,1.984043,-1.831962,1.966441,0.384118,1.975242
82,2.733333,1,648.338442,380.026456,548.962307,388.475146,598.650374,384.250801,2.580512,1.936852,-1.731279,2.365355,0.424617,2.151104
