frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,0,,,,,,,,,,,,
2,0.066667,1,485.600529,378.194518,417.198153,401.379715,451.399341,389.787117,3.828636,1.658865,-1.323413,9.491778,1.252611,5.575321
3,0.1,1,489.49791,374.013534,421.128159,395.687832,455.313034,384.850683,3.755196,1.878599,-1.267276,11.888938,1.24396,6.883768
4,0.133333,1,496.848507,368.560345,422.348299,393.982118,459.598403,381.271232,3.767244,1.468025,-1.309511,6.319003,1.228866,3.893514
5,0.166667,1,500.613461,366.278295,425.485592,393.057497,463.049526,379.667896,3.652241,1.326965,-1.336943,6.456332,1.157649,3.891649
6,0.2,1,498.525476,367.993069,428.362789,393.421601,463.444133,380.707335,3.511963,0.603905,-1.343679,3.083453,1.084142,1.843679
7,0.233333,1,503.231916,364.393051,427.22084,392.138057,465.226378,378.265554,3.790388,0.804165,-1.479315,3.489384,1.155536,2.146774
8,0.266667,1,505.993814,362.046751,433.463259,390.96031,469.728537,376.50353,4.138284,-0.086952,-1.368506,3.119711,1.384889,1.516379
9,0.3,1,507.296953,358.227146,431.824903,389.468722,469.560928,373.847934,4.012354,-0.397849,-1.482577,3.488887,1.264889,1.545519
10,0.333333,1,512.432098,353.539631,433.919649,388.498288,473.175874,371.01896,4.413375,-2.343358,-1.54169,3.599252,1.435842,0.627947
11,0.366667,1,515.750151,349.481449,435.227079,381.264982,475.488615,365.373216,4.201468,-2.158596,-1.569473,3.570021,1.315997,0.705713
12,0.4,1,518.902912,348.513719,438.749743,373.600034,478.826327,361.056876,4.49175,-2.633366,-1.468403,2.367584,1.511674,-0.132891
13,0.433333,1,520.675001,350.903186,442.924051,380.529435,481.799526,365.71631,4.132566,-1.682884,-1.52519,3.919335,1.303688,1.118225
14,0.466667,1,525.524807,352.611496,449.471598,380.689723,487.498202,366.65061,3.984616,-0.11798,-1.356375,3.476083,1.31412,1.679052
15,0.5,1,528.581161,355.333149,452.406292,381.012232,490.493727,368.172691,3.805442,0.130951,-1.403324,3.640396,1.201059,1.885674
16,0.533333,1,532.119083,359.386772,455.183544,385.486307,493.651314,372.43654,3.605899,0.449353,-1.393766,3.420448,1.106067,1.9349
17,0.566667,1,534.394512,365.812175,455.127459,391.386427,494.760985,378.599301,3.542032,0.514949,-1.380516,3.637476,1.080758,2.076213
18,0.6,1,531.751776,374.161924,455.723667,399.635528,493.737721,386.898726,3.610736,1.844842,-1.307532,7.273307,1.151602,4.559075
19,0.633333,1,528.253565,380.318913,452.39336,408.552564,490.323462,394.435739,3.545654,1.276445,-1.289678,10.295565,1.127988,5.786005
20,0.666667,1,521.788073,386.133084,446.589851,415.106274,484.188962,400.619679,3.463171,2.505773,-1.280378,10.635755,1.091397,6.570764
21,0.7,1,514.804201,393.193431,441.450434,421.838565,478.127317,407.515998,3.276038,2.216575,-1.212238,10.99359,1.0319,6.605082
22,0.733333,1,506.586809,399.439158,433.535271,430.975585,470.06104,415.207372,3.413279,1.292017,-1.233092,14.725017,1.090094,8.008517
23,0.766667,1,500.698271,404.787097,428.077087,435.922319,464.387679,420.354708,3.296256,1.790191,-1.210662,7.746628,1.042797,4.76841
24,0.8,1,494.01454,410.690027,421.26421,442.016544,457.639375,426.353286,3.170513,1.747245,-1.265258,6.361417,0.952627,4.054331
25,0.833333,1,486.301126,416.556383,414.805326,448.436701,450.553226,432.496542,3.222381,2.167604,-1.212903,8.320026,1.004739,5.243815
26,0.866667,1,480.401936,422.075254,410.20278,453.043621,445.302358,437.559437,3.364818,1.783885,-1.235151,7.444004,1.064833,4.613944
27,0.9,1,475.28656,427.41079,405.489283,457.310747,440.387921,442.360768,3.80199,2.188921,-1.238121,10.743433,1.281934,6.466177
28,0.933333,1,471.736546,431.42611,403.301401,460.461195,437.518973,445.943652,3.939393,2.20189,-1.174925,8.681435,1.382234,5.441663
29,0.966667,1,469.368229,435.299134,401.144743,462.652559,435.256486,448.975847,3.898859,2.275078,-1.16727,9.354473,1.365795,5.814776
30,1.0,1,468.044014,439.242175,402.204447,464.685051,435.12423,451.963613,3.784726,2.684426,-1.056747,7.608831,1.363989,5.146629
31,1.033333,1,467.387409,442.710496,399.098682,465.408164,433.243046,454.05933,3.70546,2.583803,-1.082622,11.501854,1.311419,7.042829
32,1.066667,1,467.148066,444.953617,398.027792,466.63874,432.587929,455.796179,4.182265,2.810356,-1.090729,11.02197,1.545768,6.916163
33,1.1,1,467.972994,445.949489,398.703899,466.490253,433.338447,456.219871,4.367725,2.933983,-1.050678,8.494618,1.658523,5.714301
34,1.133333,1,467.968979,447.039689,397.8018,466.686065,432.885389,456.862877,4.412264,3.488086,-1.059042,8.21103,1.676611,5.849558
35,1.166667,1,468.090611,447.472061,398.389874,465.427476,433.240242,456.449769,3.984112,2.951601,-0.990507,7.324156,1.496802,5.137878
36,1.2,1,468.0058,448.48703,397.821569,464.734018,432.913685,456.610524,4.515298,3.408171,-0.978562,7.722713,1.768368,5.565442
37,1.233333,1,467.453995,449.468976,396.49332,462.874635,431.973658,456.171806,4.783275,3.472626,-0.959838,8.077987,1.911719,5.775306
38,1.266667,1,466.874313,451.283137,396.005936,462.568306,431.440125,456.925721,4.835937,3.388218,-0.920652,7.137676,1.957642,5.262947
39,1.3,1,466.557789,454.829575,393.257771,462.173442,429.90778,458.501508,4.756554,3.851159,-0.962945,7.076013,1.896804,5.463586
40,1.333333,1,464.75626,457.676235,387.526617,463.548803,426.141438,460.612519,5.243105,3.497506,-1.039275,6.740356,2.101915,5.118931
41,1.366667,1,466.130161,460.182599,393.401518,467.706581,429.76584,463.94459,5.16064,3.896623,-0.938329,6.196239,2.111156,5.046431
