frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,1,568.882723,341.27368,504.42008,351.763338,536.651402,346.518509,3.423692,2.663234,-1.220401,2.120982,1.101645,2.392108
2,0.066667,1,567.027607,342.583258,484.446831,362.627862,525.737219,352.60556,3.033454,-0.126623,-1.766493,1.390367,0.633481,0.631872
3,0.1,1,567.756605,342.256286,485.133934,362.261027,526.44527,352.258657,2.995654,0.190922,-1.819688,1.470125,0.587983,0.830524
4,0.133333,1,567.756929,342.163138,485.163679,362.551902,526.460304,352.35752,2.957591,0.080145,-1.81449,1.486193,0.57155,0.783169
5,0.166667,1,567.540274,342.050647,484.984303,362.3912,526.262288,352.220923,2.952783,0.014758,-1.819392,1.496618,0.566696,0.755688
6,0.2,1,567.44195,341.836622,484.701834,362.166345,526.071892,352.001484,2.890321,-0.01239,-1.831486,1.543014,0.529418,0.765312
7,0.233333,1,568.182611,342.041586,485.465097,362.539333,526.823854,352.29046,2.891224,-0.091479,-1.840785,1.472268,0.525219,0.690395
8,0.266667,1,568.407869,341.71786,485.575762,362.389784,526.991816,352.053822,2.892974,-0.074574,-1.821435,1.522981,0.535769,0.724204
9,0.3,1,568.659868,341.781256,485.77529,362.388132,527.217579,352.084694,2.909479,-0.095233,-1.826869,1.490276,0.541305,0.697521
10,0.333333,1,568.646154,341.828544,485.815134,362.715399,527.230644,352.271971,2.920335,-0.056186,-1.823398,1.508041,0.548469,0.725927
11,0.366667,1,568.583145,341.862806,485.579929,362.72653,527.081537,352.294668,2.919592,-0.063629,-1.815151,1.454923,0.552221,0.695647
12,0.4,1,568.212633,341.956104,485.22912,362.840749,526.720877,352.398427,2.892477,-0.051115,-1.840711,1.500938,0.525883,0.724912
13,0.433333,1,568.049145,341.998858,485.191393,363.05981,526.620269,352.529334,2.927935,-0.063871,-1.827895,1.508966,0.55002,0.722548
14,0.466667,1,567.809639,341.999132,484.800186,362.894731,526.304913,352.446932,2.89326,-0.066337,-1.852661,1.504465,0.520299,0.719064
15,0.5,1,567.687006,342.071316,484.748449,362.81139,526.217728,352.441353,2.878984,-0.064334,-1.852573,1.437081,0.513206,0.686373
16,0.533333,1,567.629995,341.909063,484.713192,362.74655,526.171594,352.327807,2.882123,-0.049956,-1.834686,1.469098,0.523719,0.709571
17,0.566667,1,567.851763,342.006347,484.757137,362.96692,526.30445,352.486634,2.918279,-0.043599,-1.82688,1.511063,0.545699,0.733732
18,0.6,1,567.882824,342.048662,484.60948,362.751716,526.246152,352.400189,2.882381,-0.046091,-1.839626,1.466874,0.521377,0.710391
19,0.633333,1,568.028212,342.274364,484.874973,362.975879,526.451592,352.625121,2.89543,-0.041828,-1.835297,1.436947,0.530066,0.69756
20,0.666667,1,568.068323,342.255642,484.956875,363.083757,526.512599,352.6697,2.900833,-0.040482,-1.825961,1.434765,0.537436,0.697142
21,0.7,1,568.00333,342.201236,484.791975,362.910374,526.397653,352.555805,2.898323,-0.039622,-1.845069,1.444849,0.526627,0.702614
22,0.733333,1,567.997103,342.290345,484.889717,363.044195,526.44341,352.66727,2.922568,-0.054462,-1.829558,1.434205,0.546505,0.689871
23,0.766667,1,567.856092,342.463283,484.821396,363.333825,526.338744,352.898554,2.951141,0.001561,-1.798532,1.368611,0.576305,0.685086
24,0.8,1,567.066631,342.632638,484.19384,363.258144,525.630236,352.945391,2.998094,0.04486,-1.745685,1.438738,0.626204,0.741799
25,0.833333,1,564.73362,343.125821,483.21682,363.582927,523.97522,353.354374,2.984086,0.091356,-1.753372,1.325482,0.615357,0.708419
26,0.866667,1,561.225615,343.30047,480.234976,364.070767,520.730295,353.685619,3.091407,0.094853,-1.747489,1.281036,0.671959,0.687945
27,0.9,1,554.832678,344.254709,475.09141,365.829706,514.962044,355.042208,3.076937,-0.154429,-1.656812,1.233964,0.710062,0.539768
28,0.933333,1,546.634483,345.358824,469.521532,367.872702,508.078008,356.615763,3.239958,-0.239922,-1.57167,1.212036,0.834144,0.486057
29,0.966667,1,537.12347,346.786714,463.828278,370.079999,500.475874,358.433357,3.586025,-0.490393,-1.497818,1.313146,1.044104,0.411376
30,1.0,1,526.098413,348.610284,457.284651,372.441952,491.691532,360.526118,3.692627,-0.489156,-1.458402,1.549253,1.117113,0.530048
31,1.033333,1,517.317295,350.813343,448.086214,375.466797,482.701755,363.14007,3.835271,-0.558646,-1.50779,1.408252,1.16374,0.424803
32,1.066667,1,508.108826,353.101434,440.351391,376.353074,474.230108,364.727254,4.234946,-0.175645,-1.499019,1.380189,1.367964,0.602272
33,1.1,1,499.795904,354.93497,435.499058,377.321266,467.647481,366.128118,4.395896,0.357733,-1.508066,1.214049,1.443915,0.785891
34,1.133333,1,492.965775,356.871477,431.519957,378.76291,462.242866,367.817194,5.02449,0.719418,-1.411517,1.088898,1.806486,0.904158
35,1.166667,1,486.602688,358.794116,426.970043,382.466837,456.786366,370.630477,4.868094,0.831773,-1.410139,1.341772,1.728977,1.086772
36,1.2,1,481.363935,359.862301,424.977932,383.887764,453.170934,371.875032,4.852153,1.259062,-1.4209,1.463302,1.715627,1.361182
37,1.233333,1,477.288084,361.6141,422.028551,384.78727,449.658318,373.200685,5.07923,0.693239,-1.342725,1.409455,1.868253,1.051347
38,1.266667,1,474.436188,362.85328,417.035952,389.037895,445.73607,375.945588,4.977664,0.402124,-1.487551,1.47341,1.745056,0.937767
39,1.3,1,472.525959,363.596542,416.368933,390.309112,444.447446,376.952827,4.979479,0.137956,-1.442908,1.280425,1.768285,0.709191
40,1.333333,1,471.008253,364.348054,415.015678,392.695345,443.011966,378.521699,4.861254,-0.271779,-1.437124,1.177889,1.712065,0.453055
