frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,0,,,,,,,,,,,,
2,0.066667,1,719.622669,338.313321,638.116732,342.493806,678.8697,340.403564,2.962814,2.073222,-1.727583,3.72051,0.617616,2.896866
3,0.1,1,720.124111,338.544892,637.767801,342.227587,678.945956,340.386239,2.829311,1.010347,-1.763188,1.391064,0.533062,1.200705
4,0.133333,1,720.467052,338.428972,638.344193,342.237618,679.405622,340.333295,2.82057,1.003846,-1.762616,1.348478,0.528977,1.176162
5,0.166667,1,720.015984,338.322322,639.307251,341.85484,679.661617,340.088581,2.769684,1.052509,-1.738395,1.41454,0.515645,1.233524
6,0.2,1,719.22226,338.993315,639.42585,342.195336,679.324055,340.594325,2.76738,1.084862,-1.707078,1.292395,0.530151,1.188629
7,0.233333,1,719.316807,339.092009,638.951302,341.756902,679.134054,340.424455,2.772606,1.101079,-1.706938,1.231387,0.532834,1.166233
8,0.266667,1,718.609085,339.149387,638.224049,342.111881,678.416567,340.630634,2.759675,1.165199,-1.696144,1.254224,0.531765,1.209711
9,0.3,1,717.825241,339.000626,637.514486,342.024275,677.669864,340.512451,2.765188,1.31532,-1.711662,1.114557,0.526763,1.214938
10,0.333333,1,717.532921,339.072,636.317225,342.136912,676.925073,340.604456,2.763596,1.11968,-1.742101,1.307466,0.510748,1.213573
11,0.366667,1,717.002888,338.963301,636.684904,341.947317,676.843896,340.455309,2.746415,1.038359,-1.715745,1.26428,0.515335,1.15132
12,0.4,1,717.024403,339.068717,636.406775,342.173342,676.715589,340.621029,2.751882,1.134515,-1.711289,1.286384,0.520296,1.21045
13,0.433333,1,716.950645,339.179589,636.115236,342.395922,676.532941,340.787755,2.743045,1.094639,-1.714571,1.295476,0.514237,1.195058
14,0.466667,1,716.646709,338.966449,636.196041,342.640298,676.421375,340.803374,2.727186,0.962369,-1.711727,1.342243,0.50773,1.152306
