frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,1,700.880451,375.006788,592.172441,369.984802,646.526446,372.495795,2.767846,2.377924,-1.793279,2.773037,0.487283,2.575481
2,0.066667,1,700.47102,375.436982,592.132311,370.185496,646.301665,372.811239,2.707449,2.427319,-1.689735,2.155419,0.508857,2.291369
3,0.1,1,699.588585,374.900701,591.117334,370.105212,645.35296,372.502956,2.628151,2.525909,-1.719205,2.569751,0.454473,2.54783
4,0.133333,1,699.998112,374.858065,590.434818,370.600991,645.216465,372.729528,2.620708,2.263331,-1.716308,2.492116,0.4522,2.377724
5,0.166667,1,699.907017,374.917878,590.448408,370.601603,645.177712,372.75974,2.630814,2.269504,-1.701262,2.401796,0.464776,2.33565
6,0.2,1,700.044441,374.801288,591.192074,370.845813,645.618258,372.82355,2.645175,2.021908,-1.74342,2.258511,0.450878,2.140209
7,0.233333,1,700.595551,374.714513,591.352453,370.858805,645.974002,372.786659,2.658305,1.983216,-1.731944,2.652287,0.46318,2.317751
8,0.266667,1,700.896111,374.789475,591.480513,370.776064,646.188312,372.78277,2.659098,2.010205,-1.729527,2.602188,0.464786,2.306197
9,0.3,1,701.226387,374.970095,591.525021,370.847089,646.375704,372.908592,2.676684,1.956201,-1.729039,2.530101,0.473822,2.243151
10,0.333333,1,700.594959,374.868493,591.388359,370.848495,645.991659,372.858494,2.665105,1.893838,-1.719256,2.666869,0.472925,2.280354
11,0.366667,1,700.126858,374.984697,590.981884,370.897869,645.554371,372.941283,2.664806,1.875273,-1.714244,2.699723,0.475281,2.287498
12,0.4,1,700.027466,374.931965,590.878038,371.030649,645.452752,372.981307,2.67616,1.950914,-1.723441,2.886565,0.47636,2.41874
13,0.433333,1,699.454384,374.952639,590.525293,371.122777,644.989839,373.037708,2.693827,2.171079,-1.721695,2.969805,0.486066,2.570442
14,0.466667,1,697.247219,373.807948,589.982414,370.839815,643.614817,372.323881,2.718236,2.907095,-1.78832,4.071024,0.464958,3.489059
15,0.5,1,691.499996,370.828131,585.148802,368.769407,638.324399,369.798769,2.758474,3.073564,-1.804807,3.721827,0.476833,3.397696
16,0.533333,1,682.771664,367.676477,573.756561,366.011726,628.264112,366.844102,2.702746,2.442759,-1.92442,3.528985,0.389163,2.985872
17,0.566667,1,671.53614,364.155992,564.603796,364.070928,618.069968,364.11346,2.637922,2.051034,-1.916168,2.943798,0.360877,2.497416
18,0.6,1,662.599964,360.212742,556.195593,361.066452,609.397779,360.639597,2.619322,1.731364,-1.938616,2.765788,0.340353,2.248576
19,0.633333,1,654.226246,356.74449,549.966946,358.705571,602.096596,357.725031,2.654561,1.225304,-1.855208,2.459914,0.399676,1.842609
20,0.666667,1,644.976625,351.876522,541.372709,356.756941,593.174667,354.316732,2.709431,1.142617,-1.857826,2.512708,0.425803,1.827662
21,0.7,1,637.009363,346.83596,533.944206,354.36786,585.476785,350.60191,2.752089,0.921925,-1.884657,2.422108,0.433716,1.672017
22,0.733333,1,628.268003,341.330028,527.658949,350.071251,577.963476,345.700639,2.886612,0.675839,-1.795671,1.803429,0.545471,1.239634
23,0.766667,1,620.175171,335.669312,519.422493,348.140173,569.798832,341.904742,2.857756,0.340802,-1.797578,1.940183,0.530089,1.140493
24,0.8,1,610.280466,330.044773,512.712584,344.230204,561.496525,337.137489,2.924834,0.090028,-1.846881,2.04447,0.538977,1.067249
25,0.833333,1,602.304735,324.410981,506.146679,340.604061,554.225707,332.507521,3.194213,0.03569,-1.720537,2.039454,0.736838,1.037572
26,0.866667,1,592.059507,319.12586,499.211159,336.142024,545.635333,327.633942,3.272987,0.084612,-1.671128,2.275716,0.800929,1.180164
27,0.9,1,582.24761,313.902022,490.16923,332.217808,536.20842,323.059915,3.298536,0.047941,-1.690313,2.255138,0.804112,1.15154
28,0.933333,1,571.836929,308.617432,480.531378,328.886928,526.184154,318.75218,3.515552,-0.409132,-1.725181,2.223566,0.895186,0.907217
29,0.966667,1,563.431864,303.71923,472.876225,324.89284,518.154044,314.306035,3.634276,-0.458924,-1.652131,2.347161,0.991073,0.944119
30,1.0,1,553.453636,299.176641,466.302404,319.696972,509.87802,309.436806,3.601068,0.377344,-1.631967,2.346861,0.984551,1.362103
31,1.033333,1,546.358643,294.21914,460.384502,313.866745,503.371572,304.042943,3.531789,0.806936,-1.612857,2.782691,0.959466,1.794813
32,1.066667,1,539.295359,290.814108,453.903971,310.064188,496.599665,300.439148,3.610615,0.996981,-1.620801,2.515669,0.994907,1.756325
33,1.1,1,531.929359,287.800244,446.719904,305.194809,489.324632,296.497527,3.666492,-0.604622,-1.655387,2.265039,1.005553,0.830209
34,1.133333,1,523.631973,285.838573,443.760948,300.392228,483.696461,293.115401,3.695078,-2.007719,-1.489497,2.310987,1.102791,0.151634
35,1.166667,1,517.473564,284.544874,437.262659,296.318741,477.368112,290.431808,3.647392,-1.914213,-1.51901,2.203181,1.064191,0.144484
36,1.2,1,511.217985,284.170099,432.336779,291.473889,471.777382,287.821994,3.477777,-1.548313,-1.514513,1.680365,0.981632,0.066026
37,1.233333,1,506.259499,283.78752,428.572559,292.053965,467.416029,287.920742,3.412411,-7.219944,-1.485148,1.97267,0.963631,-2.623637
38,1.266667,1,500.894585,282.358809,422.114515,283.009647,461.50455,282.684228,3.457639,0.979405,-1.555206,1.152254,0.951217,1.06583
39,1.3,1,494.928188,282.05764,418.523331,293.234051,456.72576,287.645845,3.568095,-1.89022,-1.461565,1.985682,1.053265,0.047731
40,1.333333,1,487.508335,282.952307,409.378138,287.93841,448.443236,285.445358,3.409259,0.601975,-1.502596,1.572066,0.953332,1.087021
41,1.366667,1,480.845499,284.012311,404.504652,288.458785,442.675076,286.235548,3.490075,1.007525,-1.497856,1.63763,0.996109,1.322577
42,1.4,1,474.459085,285.63664,399.959555,289.820849,437.20932,287.728744,3.735418,1.762076,-1.457397,1.482608,1.139011,1.622342
43,1.433333,1,470.344715,287.850718,396.24299,291.203034,433.293853,289.526876,3.769288,2.062136,-1.457042,1.217172,1.156123,1.639654
