frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,1,655.03746,375.827372,555.581284,384.112437,605.309372,379.969904,3.049053,2.931532,-1.759939,2.458976,0.644557,2.695254
2,0.066667,1,654.208603,375.43739,552.707214,383.218371,603.457909,379.32788,2.853179,2.193799,-1.699557,1.363894,0.576811,1.778846
3,0.1,1,654.58231,375.37203,552.559509,383.680043,603.57091,379.526036,2.783549,1.422825,-1.694309,1.257997,0.54462,1.340411
4,0.133333,1,654.700279,376.154956,552.75919,383.46964,603.729734,379.812298,2.808143,1.489211,-1.679799,1.34084,0.564172,1.415026
5,0.166667,1,654.313221,375.950582,552.704086,383.869879,603.508654,379.910231,2.780386,1.486781,-1.667093,1.522327,0.556647,1.504554
6,0.2,1,654.006519,375.716264,552.80654,384.154698,603.406529,379.935481,2.799153,1.363955,-1.654408,1.498904,0.572373,1.431429
7,0.233333,1,654.079742,375.771528,552.870588,383.580018,603.475165,379.675773,2.848108,1.208788,-1.664321,1.620523,0.591893,1.414655
8,0.266667,1,653.772068,375.334071,553.391361,383.470134,603.581715,379.402102,2.806743,1.234926,-1.679636,1.550889,0.563554,1.392907
9,0.3,1,653.402271,374.240921,553.736982,382.194443,603.569627,378.217682,2.795155,1.392987,-1.640058,1.677207,0.577549,1.535097
10,0.333333,1,653.721428,374.41947,553.365059,382.085449,603.543243,378.252459,2.814039,1.28397,-1.636061,1.577125,0.588989,1.430548
11,0.366667,1,653.858414,374.423547,552.935705,382.363883,603.397059,378.393715,2.858041,1.190049,-1.626206,1.589764,0.615917,1.389906
12,0.4,1,653.889256,374.607707,552.706356,382.491009,603.297806,378.549358,2.875677,1.122147,-1.639384,1.525574,0.618147,1.323861
13,0.433333,1,654.022255,374.810525,552.907248,382.455282,603.464751,378.632904,2.860673,1.153342,-1.662804,1.622161,0.598935,1.387751
14,0.466667,1,654.047298,374.899467,553.23246,382.417978,603.639879,378.658723,2.822338,1.291075,-1.677833,1.577608,0.572252,1.434342
15,0.5,1,654.177456,374.817005,553.419838,382.528056,603.798647,378.672531,2.82049,1.243022,-1.680848,1.591845,0.569821,1.417434
16,0.533333,1,654.417534,375.005393,553.680878,382.620624,604.049206,378.813009,2.801808,1.32141,-1.681848,1.553246,0.55998,1.437328
17,0.566667,1,654.841614,374.979365,553.837557,382.66148,604.339585,378.820422,2.798331,1.384922,-1.680694,1.567507,0.558819,1.476215
18,0.6,1,656.72121,374.927802,556.266766,383.346087,606.493988,379.136944,2.816944,1.416575,-1.693453,1.70171,0.561745,1.559142
19,0.633333,1,662.248363,375.661526,560.377045,384.097427,611.312704,379.879476,2.846947,1.554826,-1.601058,1.919063,0.622944,1.736945
20,0.666667,1,668.515739,376.211883,568.589087,384.471864,618.552413,380.341873,2.873398,1.718838,-1.607762,2.22243,0.632818,1.970634
21,0.7,1,675.822487,375.858443,574.543638,383.960441,625.183063,379.909442,2.797995,2.155383,-1.663179,2.821835,0.567408,2.488609
22,0.733333,1,682.809353,375.796698,582.659283,383.638844,632.734318,379.717771,2.729582,2.198524,-1.731537,3.884138,0.499023,3.041331
23,0.766667,1,689.436417,376.33534,591.581926,383.108969,640.509171,379.722154,2.705989,2.778964,-1.75401,3.315352,0.47599,3.047158
24,0.8,1,694.831161,376.560441,596.303301,383.08955,645.567231,379.824995,2.656319,2.842799,-1.977947,3.1656,0.339186,3.004199
25,0.833333,1,698.66457,376.854368,601.001787,383.270931,649.833179,380.06265,2.617017,2.936192,-2.047293,3.096316,0.284862,3.016254
26,0.866667,1,699.814415,377.138329,603.792839,383.51881,651.803627,380.328569,2.592905,3.260855,-2.123314,2.590392,0.234796,2.925624
27,0.9,1,701.427841,377.437459,605.869865,384.061335,653.648853,380.749397,2.598525,3.070264,-2.045874,2.847953,0.276325,2.959109
28,0.933333,1,702.527237,377.509096,606.003208,384.156275,654.265223,380.832685,2.631572,3.076457,-2.010159,3.169948,0.310707,3.123202
29,0.966667,1,702.630596,378.186557,606.272631,384.408102,654.451613,381.29733,2.625984,3.021663,-2.025399,3.271753,0.300292,3.146708
30,1.0,1,702.852535,378.826725,605.960951,384.548854,654.406743,381.68779,2.637707,3.216207,-2.024568,3.215965,0.30657,3.216086
31,1.033333,1,703.344021,379.421017,606.095734,385.213516,654.719877,382.317266,2.613401,2.893875,-1.992201,3.258128,0.3106,3.076002
32,1.066667,1,703.950844,379.913439,606.631346,385.796778,655.291095,382.855108,2.611879,3.134238,-2.007126,3.444737,0.302377,3.289488
33,1.1,1,705.418682,380.953728,611.161165,387.254623,658.289924,384.104176,2.617976,2.737991,-2.030352,3.753779,0.293812,3.245885
34,1.133333,1,708.968506,382.720832,616.233273,388.345832,662.600889,385.533332,2.606422,3.498488,-2.037012,4.028441,0.284705,3.763464
35,1.166667,1,712.456036,384.475007,620.401669,388.526248,666.428852,386.500627,2.491085,4.361887,-2.26072,2.226223,0.115183,3.294055
36,1.2,1,718.649445,387.086438,629.130239,389.282073,673.889842,388.184255,2.439521,4.584669,-2.429737,0.521236,0.004892,2.552952
37,1.233333,1,726.74839,389.81962,635.516682,390.779636,681.132536,390.299628,2.432576,5.385422,-2.457748,-0.154312,-0.012586,2.615555
38,1.266667,1,734.363155,391.624639,645.344076,392.085024,689.853616,391.854832,2.382698,4.101536,-2.564348,0.604038,-0.090825,2.352787
39,1.3,1,741.72821,394.996165,654.261837,393.930041,697.995024,394.463103,2.345761,3.48221,-2.539556,1.211686,-0.096897,2.346948
40,1.333333,1,749.138393,398.123481,662.741909,395.88845,705.940151,397.005966,2.327179,3.937944,-2.700269,1.281209,-0.186545,2.609577
41,1.366667,1,755.3125,401.263983,673.190536,397.969329,714.251518,399.616656,2.286709,3.721012,-2.587724,1.322237,-0.150507,2.521624
42,1.4,1,764.537239,404.984304,681.101685,400.102233,722.819462,402.543268,2.301059,3.853518,-2.785243,2.393278,-0.242092,3.123398
