frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,0,,,,,,,,,,,,
2,0.066667,0,,,,,,,,,,,,
3,0.1,0,,,,,,,,,,,,
4,0.133333,1,513.063087,358.836399,412.211428,366.88772,462.637258,362.862059,2.810556,1.227795,-1.604986,2.285003,0.602785,1.756399
5,0.166667,1,512.98564,359.400961,411.493759,367.70022,462.239699,363.55059,2.658943,0.983675,-1.620566,1.431815,0.519188,1.207745
6,0.2,0,,,,,,,,,,,,
7,0.233333,0,,,,,,,,,,,,
8,0.266667,0,,,,,,,,,,,,
9,0.3,1,514.03985,357.765055,412.125139,366.014655,463.082495,361.889855,3.279622,1.739487,-1.496785,3.517505,0.891418,2.628496
10,0.333333,1,513.175716,358.715576,410.272894,367.324657,461.724305,363.020116,3.032714,1.717881,-1.557264,3.24366,0.737725,2.48077
11,0.366667,1,514.588623,357.88673,410.831089,366.442296,462.709856,362.164513,3.086265,1.254578,-1.521617,3.183007,0.782324,2.218792
12,0.4,1,512.263193,359.253954,410.025492,367.367197,461.144342,363.310575,2.652119,0.688415,-1.630877,1.361511,0.510621,1.024963
13,0.433333,1,512.673988,359.284456,410.233936,368.885166,461.453962,364.084811,2.674427,0.414057,-1.619188,1.3272,0.527619,0.870629
14,0.466667,1,512.612801,359.020709,409.844198,368.669313,461.228499,363.845011,2.648454,0.49223,-1.635829,1.574986,0.506312,1.033608
15,0.5,1,512.690516,359.25808,410.557947,368.448728,461.624231,363.853404,2.665413,0.451175,-1.592392,1.544046,0.53651,0.997611
16,0.533333,1,512.709169,359.369434,410.571098,368.603899,461.640134,363.986667,2.651031,0.451921,-1.622865,1.44822,0.514083,0.950071
17,0.566667,1,512.660093,359.246337,410.331717,368.71763,461.495905,363.981983,2.661125,0.396306,-1.605678,1.556108,0.527723,0.976207
18,0.6,1,512.576551,359.2307,409.994259,368.815182,461.285405,364.022941,2.678821,0.35889,-1.618228,1.488206,0.530297,0.923548
19,0.633333,1,512.588511,359.073152,409.699755,368.772808,461.144133,363.92298,2.657617,0.400136,-1.625749,1.52592,0.515934,0.963028
20,0.666667,1,512.614822,359.106739,409.659538,368.760363,461.13718,363.933551,2.65491,0.413372,-1.622645,1.508931,0.516132,0.961151
21,0.7,1,512.637243,359.031712,409.69388,368.812494,461.165562,363.922103,2.665643,0.408274,-1.626007,1.512704,0.519818,0.960489
22,0.733333,1,512.765007,359.067519,409.662638,368.786273,461.213822,363.926896,2.658144,0.426334,-1.634037,1.501125,0.512054,0.96373
23,0.766667,1,512.637157,359.016182,409.675493,368.754762,461.156325,363.885472,2.663213,0.416882,-1.631537,1.485089,0.515838,0.950986
24,0.8,1,512.576904,359.019771,409.648438,368.808433,461.112671,363.914102,2.65159,0.425568,-1.63207,1.477007,0.50976,0.951288
25,0.833333,1,512.546806,359.042623,409.531021,368.789089,461.038914,363.915856,2.651672,0.432848,-1.646824,1.500302,0.502424,0.966575
26,0.866667,1,512.565975,358.8981,409.604111,368.713285,461.085043,363.805692,2.66341,0.443538,-1.636405,1.525863,0.513503,0.9847
27,0.9,1,512.469177,358.864224,409.522791,368.682252,460.995984,363.773238,2.655208,0.459164,-1.636803,1.514606,0.509203,0.986885
28,0.933333,1,512.487335,358.762643,409.560881,368.692889,461.024108,363.727766,2.651145,0.474534,-1.637389,1.519008,0.506878,0.996771
29,0.966667,1,512.754555,358.693727,409.616652,368.675133,461.185603,363.68443,2.66265,0.487111,-1.634112,1.508285,0.514269,0.997698
30,1.0,1,512.77689,358.315589,409.971619,368.519082,461.374254,363.417335,2.652926,0.493953,-1.625175,1.59112,0.513876,1.042536
31,1.033333,1,513.07457,358.18342,409.993324,368.435547,461.533947,363.309484,2.648086,0.505026,-1.617832,1.55649,0.515127,1.030758
32,1.066667,1,513.075352,357.898838,410.14781,368.21485,461.611581,363.056844,2.64376,0.517188,-1.633149,1.635283,0.505306,1.076235
33,1.1,1,513.151436,358.051804,410.365381,368.00862,461.758409,363.030212,2.637774,0.542005,-1.628573,1.582349,0.5046,1.062177
34,1.133333,1,513.273678,358.114353,410.39382,368.094918,461.833749,363.104635,2.641007,0.517176,-1.630804,1.614271,0.505102,1.065723
35,1.166667,1,513.337898,358.477905,410.62294,369.33472,461.980419,363.906313,2.656089,0.465273,-1.634838,1.865957,0.510626,1.165615
36,1.2,1,514.3717,360.225343,411.505184,370.926847,462.938442,365.576095,2.749781,0.516604,-1.693344,2.989239,0.528218,1.752921
