frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,0,,,,,,,,,,,,
2,0.066667,0,,,,,,,,,,,,
3,0.1,0,,,,,,,,,,,,
4,0.133333,1,467.45718,341.650595,383.273401,362.219018,425.365291,351.934807,3.090748,-0.294871,-1.705708,2.13009,0.69252,0.91761
5,0.166667,1,467.749825,342.167253,384.033241,362.172257,425.891533,352.169755,2.939428,0.017769,-1.724285,1.592103,0.607571,0.804936
6,0.2,0,,,,,,,,,,,,
7,0.233333,0,,,,,,,,,,,,
8,0.266667,0,,,,,,,,,,,,
9,0.3,1,468.000526,342.509905,383.976793,362.429776,425.98866,352.46984,3.083588,-0.09979,-1.538649,1.877378,0.77247,0.888794
10,0.333333,1,468.11882,342.455258,385.594587,362.096881,426.856704,352.27607,2.992941,0.076878,-1.546056,1.645124,0.723442,0.861001
11,0.366667,1,468.092756,342.512378,385.747757,362.853844,426.920257,352.683111,3.026223,-0.036676,-1.487336,1.392031,0.769443,0.677677
12,0.4,1,467.210617,342.246255,383.934584,363.293361,425.5726,352.769808,3.032928,-0.047516,-1.667641,1.494747,0.682643,0.723616
13,0.433333,1,467.736921,342.336554,383.425274,363.480665,425.581098,352.90861,3.089983,-0.00376,-1.698366,1.580712,0.695809,0.788476
14,0.466667,1,467.31863,342.773191,383.48835,363.643346,425.40349,353.208269,3.099688,0.040639,-1.68024,1.644302,0.709724,0.842471
15,0.5,1,467.433681,342.459796,383.310127,363.735169,425.371904,353.097483,3.085342,0.053345,-1.687484,1.648228,0.698929,0.850786
16,0.533333,1,467.375641,342.611818,383.311424,363.654558,425.343533,353.133188,3.097228,0.05445,-1.686655,1.608947,0.705286,0.831698
17,0.566667,1,467.42137,342.573822,383.398514,363.803635,425.409942,353.188729,3.089782,0.05247,-1.684163,1.614728,0.70281,0.833599
18,0.6,1,467.550259,342.567283,383.42742,363.763633,425.488839,353.165458,3.100045,0.004874,-1.689808,1.697883,0.705119,0.851379
19,0.633333,1,467.525349,342.508575,383.441038,363.584987,425.483193,353.046781,3.091337,0.006821,-1.693454,1.724432,0.698941,0.865626
20,0.666667,1,467.6336,342.593558,383.542614,363.566743,425.588107,353.08015,3.100327,0.014086,-1.687451,1.657304,0.706438,0.835695
21,0.7,1,467.608671,342.702965,383.448744,363.596156,425.528708,353.14956,3.094624,-0.007643,-1.686742,1.643064,0.703941,0.817711
22,0.733333,1,467.265501,342.64754,383.419313,363.457829,425.342407,353.052684,3.086067,-0.034724,-1.678751,1.674251,0.703658,0.819763
23,0.766667,1,466.443148,342.987558,382.536507,363.741419,424.489827,353.364488,3.141681,-0.069757,-1.640697,1.531819,0.750492,0.731031
24,0.8,1,464.149809,343.249905,380.936728,363.681874,422.543268,353.465889,3.110879,-0.131694,-1.57933,1.324898,0.765775,0.596602
25,0.833333,1,460.026417,343.740926,378.561916,364.344465,419.294167,354.042696,3.103571,-0.099642,-1.550769,1.390153,0.776401,0.645256
26,0.866667,1,454.180422,344.299094,374.340334,366.222253,414.260378,355.260673,3.291028,-0.231232,-1.518396,1.472651,0.886316,0.620709
27,0.9,1,446.028748,345.908795,369.819498,368.052517,407.924123,356.980656,3.446352,-0.255168,-1.471916,1.285569,0.987218,0.5152
28,0.933333,1,436.329994,346.674839,362.405005,371.524111,399.367499,359.099475,3.763644,-0.992323,-1.460106,1.534174,1.151769,0.270926
29,0.966667,1,426.683578,349.645359,354.689674,374.321172,390.686626,361.983266,4.203689,-0.257564,-1.406801,1.369584,1.398444,0.55601
30,1.0,1,416.198311,351.703922,348.068132,376.845431,382.133222,364.274677,4.398861,-0.106854,-1.345238,1.634127,1.526811,0.763637
31,1.033333,1,406.256609,353.506597,343.169889,378.275843,374.713249,365.89122,4.302794,0.061167,-1.399325,1.543372,1.451735,0.80227
32,1.066667,1,398.062372,355.308613,337.741842,379.026754,367.902107,367.167683,5.227631,0.717956,-1.311708,1.514486,1.957961,1.116221
33,1.1,1,389.6632,356.462644,333.589773,383.353039,361.626487,369.907841,5.52761,0.620051,-1.261087,1.806061,2.133261,1.213056
34,1.133333,1,383.4062,358.387386,329.237194,383.094388,356.321697,370.740887,5.830706,0.888207,-1.230782,1.62999,2.299962,1.259099
35,1.166667,1,377.330275,360.497485,325.77116,383.69206,351.550717,372.094772,6.367276,1.006129,-1.166742,1.557301,2.600267,1.281715
36,1.2,1,373.633404,362.198483,321.684599,385.379684,347.659001,373.789084,6.696921,0.272057,-1.16253,1.573011,2.767196,0.922534
