frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,0,,,,,,,,,,,,
2,0.066667,0,,,,,,,,,,,,
3,0.1,0,,,,,,,,,,,,
4,0.133333,0,,,,,,,,,,,,
5,0.166667,0,,,,,,,,,,,,
6,0.2,0,,,,,,,,,,,,
7,0.233333,1,512.424955,369.291934,398.337898,378.683614,455.381427,373.987774,3.114799,1.402689,-1.678191,1.899161,0.718304,1.650925
8,0.266667,1,511.497774,369.54183,398.571835,379.221461,455.034804,374.381645,3.102404,1.27488,-1.702537,1.652454,0.699934,1.463667
9,0.3,1,512.497177,369.459872,398.14127,379.200411,455.319223,374.330142,3.034479,1.129908,-1.712084,1.519965,0.661198,1.324936
10,0.333333,1,512.184229,369.677142,398.328581,379.109838,455.256405,374.39349,2.997256,1.164734,-1.705092,1.654255,0.646082,1.409494
11,0.366667,1,511.505032,369.531991,398.423386,378.833946,454.964209,374.182969,3.017453,1.134986,-1.69575,1.661438,0.660851,1.398212
12,0.4,1,511.798811,369.783111,398.579607,378.570768,455.189209,374.176939,3.037667,1.122548,-1.688495,1.634672,0.674586,1.37861
13,0.433333,1,511.840677,369.658152,398.6481,378.350633,455.244389,374.004393,3.00471,1.14374,-1.692651,1.556264,0.656029,1.350002
14,0.466667,1,512.138176,369.638411,398.552341,378.335795,455.345259,373.987103,3.024967,1.119404,-1.686877,1.594278,0.669045,1.356841
15,0.5,1,511.966763,369.459883,398.742046,377.968483,455.354404,373.714183,3.025688,1.251333,-1.697046,1.639813,0.664321,1.445573
16,0.533333,1,511.965446,369.48162,398.776293,377.951639,455.37087,373.716629,3.0264,1.266967,-1.705078,1.539877,0.660661,1.403422
17,0.566667,1,511.931572,369.404533,398.833981,377.964867,455.382776,373.6847,3.031101,1.27078,-1.706558,1.477902,0.662272,1.374341
18,0.6,1,511.878843,369.434016,398.868103,377.914066,455.373473,373.674041,3.036078,1.303813,-1.711352,1.457411,0.662363,1.380612
19,0.633333,1,512.078667,369.552795,398.792677,377.979287,455.435672,373.766041,3.059158,1.341941,-1.696648,1.455621,0.681255,1.398781
20,0.666667,1,512.003441,369.461482,398.795471,377.977828,455.399456,373.719655,3.049045,1.314505,-1.689912,1.434393,0.679566,1.374449
21,0.7,1,511.951847,369.585282,398.783798,377.992955,455.367823,373.789119,3.061468,1.287754,-1.690006,1.479293,0.685731,1.383523
22,0.733333,1,511.799622,369.558878,398.776312,378.139307,455.287967,373.849093,3.053023,1.291214,-1.697876,1.498767,0.677573,1.394991
23,0.766667,1,512.07407,369.67447,398.656759,378.070804,455.365415,373.872637,3.043423,1.355256,-1.688983,1.502013,0.67722,1.428634
24,0.8,1,511.820698,369.409103,398.696823,378.131036,455.25876,373.770069,3.052123,1.331251,-1.698102,1.513371,0.67701,1.422311
25,0.833333,1,511.699648,369.434069,398.749752,378.215075,455.2247,373.824572,3.056274,1.322928,-1.695315,1.543098,0.680479,1.433013
26,0.866667,1,511.672306,369.365469,398.722677,378.167042,455.197492,373.766255,3.044529,1.343089,-1.697313,1.572124,0.673608,1.457607
27,0.9,1,511.588516,369.419457,398.825827,378.211588,455.207171,373.815522,3.069108,1.378731,-1.689114,1.508085,0.689997,1.443408
28,0.933333,1,511.665316,369.290614,398.923531,378.240169,455.294423,373.765392,3.063235,1.253824,-1.691425,1.531146,0.685905,1.392485
29,0.966667,1,511.530819,369.275814,399.137163,378.28095,455.333991,373.778382,3.056967,1.249872,-1.690153,1.564009,0.683407,1.406941
30,1.0,1,511.681633,369.170998,399.074621,378.147601,455.378127,373.6593,3.058447,1.257717,-1.690975,1.609002,0.683736,1.43336
31,1.033333,1,511.557474,369.109731,399.179525,378.463286,455.3685,373.786509,3.030199,1.17599,-1.697852,1.614958,0.666174,1.395474
32,1.066667,1,511.703415,368.928967,399.139576,378.42742,455.421495,373.678193,3.041692,1.199369,-1.70204,1.623802,0.669826,1.411585
33,1.1,1,511.740322,368.808315,399.059925,378.331386,455.400124,373.569851,3.045121,1.248043,-1.711811,1.574753,0.666655,1.411398
34,1.133333,1,511.904154,368.916044,398.945227,378.450615,455.42469,373.68333,3.04441,1.200041,-1.706739,1.626095,0.668836,1.413068
35,1.166667,1,511.907406,368.834977,398.872318,378.393173,455.389862,373.614075,3.043542,1.217443,-1.711027,1.628495,0.666257,1.422969
36,1.2,1,512.071419,368.885874,399.040728,378.201706,455.556073,373.54379,3.063528,1.204628,-1.724687,1.552294,0.669421,1.378461
