frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,0,,,,,,,,,,,,
2,0.066667,0,,,,,,,,,,,,
3,0.1,0,,,,,,,,,,,,
4,0.133333,0,,,,,,,,,,,,
5,0.166667,0,,,,,,,,,,,,
6,0.2,0,,,,,,,,,,,,
7,0.233333,0,,,,,,,,,,,,
8,0.266667,1,685.625076,303.769071,585.641394,297.930116,635.633235,300.849593,3.079899,1.337664,-1.778781,1.931888,0.650559,1.634776
9,0.3,1,685.134773,303.708506,585.882864,297.761217,635.508819,300.734862,2.81615,1.358004,-1.731449,1.761107,0.54235,1.559556
10,0.333333,1,683.671532,303.327123,585.381918,297.3917,634.526725,300.359412,2.749756,1.831324,-1.685115,1.998128,0.53232,1.914726
11,0.366667,1,683.654728,302.527208,585.032797,297.766818,634.343762,300.147013,2.977522,1.544602,-1.651967,3.440431,0.662778,2.492517
12,0.4,1,684.083729,304.05302,584.572315,297.692435,634.328022,300.872727,3.098572,1.309724,-1.631653,3.541522,0.733459,2.425623
13,0.433333,1,684.050064,303.868591,585.922842,298.165126,634.986453,301.016859,3.025468,1.380353,-1.648763,3.503704,0.688353,2.442029
14,0.466667,1,682.769489,304.184282,586.306515,297.424445,634.538002,300.804363,2.992092,1.718879,-1.603705,3.003785,0.694194,2.361332
15,0.5,1,682.727051,303.919178,584.452047,297.813537,633.589549,300.866357,2.958307,1.60286,-1.660136,3.204882,0.649085,2.403871
16,0.533333,1,681.895199,303.596792,582.798872,297.531255,632.347035,300.564024,3.009459,1.782427,-1.729985,3.690108,0.639737,2.736267
17,0.566667,1,682.775364,304.084021,583.200951,298.045859,632.988157,301.06494,3.107716,1.745492,-1.724261,3.536483,0.691727,2.640988
18,0.6,1,679.698811,305.586471,582.73159,299.758991,631.2152,302.672731,2.98987,1.991685,-1.680651,7.146853,0.654609,4.569269
19,0.633333,1,675.608292,310.741521,580.319719,305.446417,627.964005,308.093969,2.955095,1.997877,-1.599291,10.636454,0.677902,6.317165
20,0.666667,1,676.456757,308.954392,580.350876,303.458111,628.403816,306.206252,2.901928,1.779936,-1.622263,8.562858,0.639832,5.171397
21,0.7,1,677.824173,306.280578,580.437975,301.754544,629.131074,304.017561,3.050054,1.822595,-1.681336,5.085837,0.684359,3.454216
22,0.733333,1,677.89156,305.771259,580.191288,301.440779,629.041424,303.606019,3.071462,1.440015,-1.675128,4.393806,0.698167,2.91691
23,0.766667,1,673.593769,309.250309,579.411039,305.916812,626.502404,307.583561,2.90625,1.005078,-1.607726,8.599964,0.649262,4.802521
24,0.8,1,672.917118,311.760181,578.532591,308.756338,625.724854,310.258259,2.888745,1.053336,-1.614449,8.730276,0.637148,4.891806
25,0.833333,1,674.583244,310.855134,580.76642,305.047379,627.674832,307.951257,2.919125,1.141786,-1.613201,5.374918,0.652962,3.258352
26,0.866667,1,675.706863,306.648701,581.954584,301.208666,628.830724,303.928683,2.966101,1.956215,-1.602524,3.856132,0.681788,2.906174
27,0.9,1,676.897278,305.261114,579.655523,300.268552,628.276401,302.764833,3.053187,1.867725,-1.661784,3.389947,0.695701,2.628836
28,0.933333,1,676.898613,304.880063,578.889303,298.31409,627.893958,301.597077,3.017508,1.948627,-1.676335,3.194781,0.670587,2.571704
29,0.966667,1,678.249569,303.022939,579.73978,296.802687,628.994675,299.912813,3.014501,1.081065,-1.6546,3.159821,0.679951,2.120443
30,1.0,1,678.409576,302.645568,580.376177,295.679474,629.392877,299.162521,3.032276,1.175039,-1.636887,3.41021,0.697694,2.292624
31,1.033333,1,678.599606,302.103944,580.126095,295.398738,629.36285,298.751341,3.004322,1.176209,-1.655153,3.611557,0.674585,2.393883
32,1.066667,1,679.145985,302.1593,579.874353,295.618878,629.510169,298.889089,3.044884,1.37777,-1.638777,3.612273,0.703054,2.495021
33,1.1,1,679.426804,302.084305,580.322247,295.916018,629.874525,299.000162,3.060097,1.420769,-1.617625,3.485801,0.721236,2.453285
34,1.133333,1,679.64777,301.64423,581.065426,295.953382,630.356598,298.798806,3.063352,1.440526,-1.589838,3.332157,0.736757,2.386342
35,1.166667,1,680.627804,301.928598,580.300388,295.814084,630.464096,298.871341,3.072703,1.431527,-1.588701,3.06313,0.742001,2.247328
36,1.2,1,680.732956,301.800753,580.636864,295.31066,630.68491,298.555706,3.071629,1.583658,-1.595774,3.208376,0.737928,2.396017
37,1.233333,1,680.781651,302.025592,580.885916,295.548363,630.833783,298.786977,3.079321,1.775039,-1.582387,3.095901,0.748467,2.43547
