frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,0,,,,,,,,,,,,
2,0.066667,0,,,,,,,,,,,,
3,0.1,0,,,,,,,,,,,,
4,0.133333,1,478.370047,402.856035,376.914911,419.041868,427.642479,410.948952,2.949746,0.269007,-1.433325,1.569857,0.75821,0.919432
5,0.166667,0,,,,,,,,,,,,
6,0.2,0,,,,,,,,,,,,
7,0.233333,0,,,,,,,,,,,,
8,0.266667,0,,,,,,,,,,,,
9,0.3,1,484.398737,397.009871,383.530054,415.167342,433.964396,406.088607,3.058852,0.773117,-1.523275,1.582288,0.767788,1.177703
10,0.333333,1,483.931379,398.220298,383.951588,414.667132,433.941483,406.443715,2.984144,0.416994,-1.598306,1.576303,0.692919,0.996648
11,0.366667,1,486.323357,396.906756,386.08819,414.879284,436.205773,405.89302,2.918107,0.575991,-1.550361,1.519865,0.683873,1.047928
12,0.4,1,488.625402,397.118511,387.506714,414.345921,438.066058,405.732216,2.859027,0.248441,-1.66752,1.258796,0.595754,0.753618
13,0.433333,1,489.243202,396.377363,389.764357,414.441955,439.503779,405.409659,2.837152,0.130165,-1.657588,1.054395,0.589782,0.59228
14,0.466667,1,491.777,397.172306,391.487494,415.397111,441.632247,406.284708,2.885706,0.031296,-1.652925,1.283571,0.61639,0.657433
15,0.5,1,493.02453,398.480505,393.614416,416.130545,443.319473,407.305525,2.83611,-0.011699,-1.682506,1.275499,0.576802,0.6319
16,0.533333,1,494.516201,400.239937,394.998169,417.217194,444.757185,408.728566,2.848742,-0.017025,-1.672626,1.183622,0.588058,0.583299
17,0.566667,1,496.024799,401.758647,396.406879,418.23168,446.215839,409.995164,2.881452,-0.020096,-1.649387,1.273615,0.616033,0.626759
18,0.6,1,497.178535,403.222082,398.208799,419.638306,447.693667,411.430194,2.888009,0.028483,-1.640117,1.296462,0.623946,0.662472
19,0.633333,1,498.440208,406.357166,401.181288,422.324592,449.810748,414.340879,2.961482,-0.281202,-1.616873,1.282798,0.672304,0.500798
20,0.666667,1,496.245184,412.894589,406.884136,427.099814,451.56466,419.997202,2.918087,-3.909752,-1.533734,0.411074,0.692177,-1.749339
21,0.7,1,497.126741,415.484798,409.136086,428.339843,453.131413,421.91232,2.89937,-6.28653,-1.474918,0.35266,0.712226,-2.966935
22,0.733333,1,501.984215,413.927926,408.140621,427.465485,455.062418,420.696706,2.994022,-0.915847,-1.565954,1.611741,0.714034,0.347947
23,0.766667,1,505.861502,412.950701,410.24992,425.563037,458.055711,419.256869,3.01836,-0.19891,-1.544601,1.606587,0.73688,0.703839
24,0.8,1,508.2376,411.542627,412.874765,422.676466,460.556183,417.109546,3.052186,0.023051,-1.539644,1.331034,0.756271,0.677043
25,0.833333,1,509.733524,411.656481,414.436092,422.215512,462.084808,416.935996,3.030555,0.061979,-1.589976,1.073696,0.720289,0.567837
26,0.866667,1,510.778904,412.191775,415.862732,422.122278,463.320818,417.157027,3.037443,0.14166,-1.59212,1.013127,0.722662,0.577394
27,0.9,1,511.721296,412.995139,416.077394,422.665619,463.899345,417.830379,2.99721,0.244667,-1.572489,1.106868,0.71236,0.675768
28,0.933333,1,511.590252,414.063742,416.028242,423.052865,463.809247,418.558304,2.999705,0.246973,-1.558567,1.062965,0.720569,0.654969
29,0.966667,1,511.00131,413.841408,414.948587,422.92163,462.974949,418.381519,2.939955,0.201866,-1.620783,1.005148,0.659586,0.603507
30,1.0,1,508.958855,412.75123,411.092806,422.04782,460.02583,417.399525,2.915465,0.258693,-1.651133,1.187649,0.632166,0.723171
31,1.033333,1,507.487183,411.239215,410.119972,420.312817,458.803577,415.776016,2.8554,0.208944,-1.645946,1.321453,0.604727,0.765198
32,1.066667,1,505.341625,410.3487,408.591413,419.189733,456.966519,414.769217,2.874758,0.326239,-1.608278,1.302473,0.63324,0.814356
33,1.1,1,502.465792,409.129025,407.684555,417.709068,455.075173,413.419046,2.980195,0.122772,-1.572929,1.278122,0.703633,0.700447
34,1.133333,1,498.496256,407.922771,403.246136,416.958468,450.871196,412.440619,3.090466,-0.100425,-1.555312,1.363813,0.767577,0.631694
35,1.166667,1,489.020748,406.31822,397.371187,416.930959,443.195968,411.62459,3.136371,-0.165916,-1.608274,1.174633,0.764048,0.504358
36,1.2,1,475.964069,406.484925,388.895168,417.252599,432.429619,411.868762,3.182738,-0.089918,-1.591864,1.424465,0.795437,0.667274
37,1.233333,1,462.582359,406.445346,379.105873,418.81108,420.844116,412.628213,3.416642,-0.053279,-1.509548,1.337051,0.953547,0.641886
