frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
1,0.033333,0,,,,,,,,,,,,
2,0.066667,0,,,,,,,,,,,,
3,0.1,1,562.36515,384.481283,453.615742,385.573575,507.990446,385.027429,2.498854,17.214653,-1.522485,66.649212,0.488185,41.931932
4,0.133333,1,563.120308,386.270789,454.123173,386.035409,508.62174,386.153099,2.433405,13.847644,-1.570138,31.449476,0.431634,22.64856
5,0.166667,1,563.176479,386.249503,453.694963,386.189303,508.435721,386.219403,2.440602,17.208527,-1.499361,21.248504,0.470621,19.228516
6,0.2,1,563.638334,384.110677,450.509233,385.848244,507.073784,384.979461,2.511555,22.968045,-1.59171,45.211326,0.459922,34.089686
7,0.233333,1,563.880434,383.83029,449.982414,386.00686,506.931424,384.918575,2.503558,18.086849,-1.608344,47.244167,0.447607,32.665508
8,0.266667,1,563.415499,384.077053,449.680281,386.095834,506.54789,385.086443,2.487781,21.00754,-1.617973,45.863717,0.434904,33.435628
9,0.3,1,563.088713,384.257598,449.491386,386.323264,506.29005,385.290431,2.481556,21.299829,-1.614624,44.817333,0.433466,33.058581
10,0.333333,1,562.884855,384.244562,449.706821,386.412528,506.295838,385.328545,2.498452,22.17433,-1.604794,44.42252,0.446829,33.298425
11,0.366667,1,562.940149,384.300685,449.580698,386.392336,506.260424,385.34651,2.488623,20.949269,-1.608712,45.09368,0.439955,33.021474
12,0.4,1,562.801132,384.129421,449.620838,386.311966,506.210985,385.220693,2.502492,24.419651,-1.607438,44.256775,0.447527,34.338213
13,0.433333,1,563.06881,384.025769,449.563036,386.240716,506.315923,385.133243,2.515075,25.170486,-1.602851,45.608175,0.456112,35.389331
14,0.466667,1,563.149538,383.949938,449.432697,386.167535,506.291118,385.058736,2.506058,22.871099,-1.605864,45.880455,0.450097,34.375777
15,0.5,1,563.109369,383.901454,449.477682,386.154284,506.293526,385.027869,2.505679,23.250669,-1.606096,45.171087,0.449792,34.210878
16,0.533333,1,563.335543,384.111353,449.371061,386.14862,506.353302,385.129986,2.484665,25.503694,-1.619109,45.340574,0.432778,35.422134
17,0.566667,1,563.145885,384.119475,449.48637,386.406519,506.316128,385.262997,2.491498,22.979032,-1.609385,47.149446,0.441056,35.064239
18,0.6,1,563.219271,384.238243,449.513474,386.351974,506.366372,385.295109,2.489306,22.435469,-1.614031,50.262398,0.437637,36.348933
19,0.633333,1,563.300695,384.346894,449.639683,386.3578,506.470189,385.352347,2.505051,24.026932,-1.610935,50.574064,0.447058,37.300498
20,0.666667,1,563.269377,384.324085,449.546413,386.401166,506.407895,385.362625,2.492708,22.705904,-1.617856,47.611767,0.437426,35.158835
21,0.7,1,563.263788,384.346175,449.407425,386.452675,506.335607,385.399425,2.489146,19.496582,-1.62007,47.282379,0.434538,33.389481
22,0.733333,1,563.335409,384.500402,449.435444,386.470217,506.385427,385.485309,2.490337,19.093805,-1.621788,45.742286,0.434274,32.418045
23,0.766667,1,563.269491,384.467196,449.424496,386.456902,506.346993,385.462049,2.491764,20.353271,-1.617487,46.906427,0.437138,33.629849
24,0.8,1,563.106222,384.388447,449.566498,386.547754,506.33636,385.4681,2.50735,28.098601,-1.610907,47.497268,0.448222,37.797935
25,0.833333,1,563.089991,384.343525,449.599018,386.542979,506.344504,385.443252,2.490211,29.251036,-1.614929,46.291735,0.437641,37.771385
26,0.866667,1,563.211765,384.413145,449.629412,386.532755,506.420588,385.47295,2.489067,27.302532,-1.611111,46.080143,0.438978,36.691337
27,0.9,1,563.059826,384.241226,449.65251,386.560307,506.356168,385.400766,2.50511,22.164835,-1.609766,43.107427,0.447672,32.636131
28,0.933333,1,563.852739,384.171284,450.965767,385.900472,507.409253,385.035878,2.536581,21.175136,-1.583546,34.077772,0.476517,27.626454
29,0.966667,1,563.820763,383.941709,450.42428,385.945115,507.122521,384.943412,2.529082,21.490089,-1.591852,36.492093,0.468615,28.991091
30,1.0,1,564.014235,384.11675,450.666094,385.837623,507.340164,384.977186,2.529882,24.407432,-1.59538,32.979364,0.467251,28.693398
31,1.033333,1,563.937445,383.850782,450.620289,385.820714,507.278867,384.835748,2.521732,23.781963,-1.59616,35.056173,0.462786,29.419068
32,1.066667,1,563.302269,383.387994,449.949684,385.535735,506.625977,384.461864,2.509694,22.691341,-1.601087,28.125017,0.454304,25.408179
33,1.1,1,562.418251,382.803701,448.552618,385.381519,505.485435,384.09261,2.496708,11.189032,-1.643527,19.999635,0.42659,15.594333
34,1.133333,1,562.600832,382.729125,448.316641,385.232538,505.458736,383.980832,2.506737,8.865238,-1.64482,17.533168,0.430958,13.199203
